编号,公司名,店铺类型,对话,旺旺号,店名,电话1,电话2,电话3,电话4,商家地址,宝贝数,销量,地区,关键词,好评率,描述,描述同比,服务,服务同比,物流,物流同比,好评数,中评数,差评数,月销,月支出佣金,月推广量,商品价格,佣金率,佣金,优惠券信息
162,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao美人符旗舰店"，"点我对话"),美人符旗舰店,美人符旗舰店,4006636598,4006636598,,,https://shop71718665.taobao.com/,52,52584,广东佛山,防晒霜,100.00%,4.9144分,0%,4.85303分,0%,4.85279分,0%,,,,,,,,,,
163,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaozeze旗舰店"，"点我对话"),zeze旗舰店,zeze旗舰店,0576-86974094,0576-86974094,,,https://shop100328666.taobao.com/,109,15936,浙江省台州市,防晒霜,100.00%,4.88263分,0%,4.88821分,0%,4.87602分,0%,,,,,,,,,,
164,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao隆图旗舰店"，"点我对话"),隆图旗舰店,隆图旗舰店,020-29037531,020-29037531,,,https://shop150893199.taobao.com/,11,5802,广东深圳,防晒霜,100.00%,4.84749分,0%,4.75009分,0%,4.7527分,0%,,,,,,,,,,
165,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaokmoso旗舰店"，"点我对话"),kmoso旗舰店,kmoso旗舰店,0755-29030726,0755-29030726,,,https://shop73026546.taobao.com/,61,8275,广东深圳,防晒霜,,4.9001分,0%,4.8987分,0%,4.89786分,0%,,,,,,,,,,
166,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao涂月旗舰店"，"点我对话"),涂月旗舰店,涂月旗舰店,18026001499,18026001499,,,https://shop70586089.taobao.com/,276,1208,广东揭阳,防晒霜,,4.93981分,0%,4.93508分,0%,4.93895分,0%,,,,,,,,,,
167,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao大迈母婴专营店"，"点我对话"),大迈母婴专营店,大迈母婴专营店,18153521527,18153521527,,,https://shop106188375.taobao.com/,55,2667,山东烟台,防晒霜,100.00%,4.86488分,0%,4.86237分,0%,4.86856分,0%,,,,,,,,,,
168,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao劲峰运动专营店"，"点我对话"),劲峰运动专营店,劲峰运动专营店,18038016982,18038016982,,,https://shop63068587.taobao.com/,52,6073,广东深圳,防晒霜,100.00%,4.90707分,0%,4.87922分,0%,4.8731分,0%,,,,,,,,,,
169,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao华特旗舰店"，"点我对话"),华特旗舰店,华特旗舰店,0755-27968848,0755-27968848,,,https://shop135544770.taobao.com/,82,4885,广东省深圳市,防晒霜,100.00%,4.87454分,0%,4.83786分,0%,4.83396分,0%,,,,,,,,,,
170,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao黄金杉旗舰店"，"点我对话"),黄金杉旗舰店,黄金杉旗舰店,15824318187,15824318187,,,https://shop114458795.taobao.com/,686,7755,上海,防晒霜,100.00%,4.9184分,0%,4.88222分,0%,4.89427分,0%,,,,,,,,,,
171,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao野牛母婴专营店"，"点我对话"),野牛母婴专营店,野牛母婴专营店,15026564206,15026564206,,,https://shop66327214.taobao.com/,109,12166,上海,防晒霜,,4.89171分,0%,4.87367分,0%,4.87625分,0%,,,,,,,,,,
172,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao满庭芳家居旗舰店"，"点我对话"),满庭芳家居旗舰店,满庭芳家居旗舰店,17379631834,17379631834,,,https://shop109426020.taobao.com/,293,4723,上海,防晒霜,,4.91067分,0%,4.88606分,0%,4.89688分,0%,,,,,,,,,,
173,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaomimitao旗舰店"，"点我对话"),mimitao旗舰店,mimitao旗舰店,020-87566736,020-29184406,,,https://shop73197644.taobao.com/,118,29507,广东广州,防晒霜,100.00%,4.83944分,0%,4.82089分,0%,4.83645分,0%,,,,,,,,,,
174,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao耐典旗舰店"，"点我对话"),耐典旗舰店,耐典旗舰店,15586280333,15586280333,,,https://shop114525819.taobao.com/,363,724,湖北省武汉市,防晒霜,100.00%,4.93393分,0%,4.91947分,0%,4.92579分,0%,,,,,,,,,,
175,,四钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoschmsky"，"点我对话"),schmsky,禅意流水创意家居,,,18659932234,,https://shop57130446.taobao.com,30,1,广东佛山,防晒霜,100.00%,5.0分,100.00%,5.0分,100.00%,5.0分,100.00%,,,,,,,,,,
176,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao微品服饰旗舰店"，"点我对话"),微品服饰旗舰店,微品服饰旗舰店,18866189272,,,,https://shop103964825.taobao.com,298,18396,浙江杭州,防晒霜,,4.84387分,0%,4.82359分,0%,4.82183分,0%,,,,,,,,,,
177,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao贝合旗舰店"，"点我对话"),贝合旗舰店,贝合旗舰店,18960906601,,,,https://shop117872692.taobao.com,93,5872,福建福州,防晒霜,100.00%,4.89351分,0%,4.85892分,0%,4.86141分,0%,,,,,,,,,,
178,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao京皖旗舰店"，"点我对话"),京皖旗舰店,京皖旗舰店,010-57253428,,010-57253428,,https://shop73521952.taobao.com,87,3642,安徽亳州,防晒霜,,4.90324分,0%,4.86726分,0%,4.86085分,0%,,,,,,,,,,
179,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao伊坎旗舰店"，"点我对话"),伊坎旗舰店,伊坎旗舰店,18959798780,18959798780,,,https://shop106972502.taobao.com/,326,903,福建省泉州市,防晒霜,,4.92032分,0%,4.89417分,0%,4.89272分,0%,,,,,,,,,,
180,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaojackjones官方旗舰"，"点我对话"),jackjones官方旗舰,JackJones官方旗舰店,4008628888,4008628888,,,https://shop59357538.taobao.com/,2191,173056,天津,防晒霜,,4.85709分,0%,4.84226分,0%,4.85249分,0%,,,,,,,,,,
181,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao创甲数码专营店"，"点我对话"),创甲数码专营店,创甲数码专营店,13316550554,13316550554,,,https://shop340235161.taobao.com/,29,441,广东深圳,防晒霜,100.00%,4.83876分,0%,4.76914分,0%,4.77036分,0%,,,,,,,,,,
182,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao博华康生旗舰店"，"点我对话"),博华康生旗舰店,博华康生旗舰店,4000970870,4000970870,4000970870,,https://shop112829696.taobao.com/,21,12142,广东深圳,防晒霜,100.00%,4.92101分,0%,4.91431分,0%,4.91345分,0%,,,,,,,,,,
183,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao欣怡万嘉旗舰店"，"点我对话"),欣怡万嘉旗舰店,欣怡万嘉旗舰店,4000263223,4000263223,4000263223,,https://shop110196520.taobao.com/,80,27633,广东深圳,防晒霜,100.00%,4.90047分,0%,4.85752分,0%,4.85397分,0%,,,,,,,,,,
184,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaovividstar旗舰店"，"点我对话"),vividstar旗舰店,vividstar旗舰店,15312851513,15312851513,,,https://shop70991839.taobao.com/,66,2349,江苏扬州,防晒霜,,4.93973分,0%,4.93224分,0%,4.94386分,0%,,,,,,,,,,
185,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao雄帅车品专营店"，"点我对话"),雄帅车品专营店,雄帅车品专营店,13802752036,13802752036,,,https://shop156386238.taobao.com/,169,1432,广东广州,防晒霜,,4.88429分,0%,4.87839分,0%,4.88689分,0%,,,,,,,,,,
186,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao犬印本铺母婴旗舰店"，"点我对话"),犬印本铺母婴旗舰店,犬印本铺母婴旗舰店,021-54362960,021-54362960,,,https://shop113246735.taobao.com/,157,10979,上海,防晒霜,,4.87674分,0%,4.89377分,0%,4.91849分,0%,,,,,,,,,,
187,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao佳柔旗舰店"，"点我对话"),佳柔旗舰店,佳柔旗舰店,15753319555,15753319555,,,https://shop107386079.taobao.com/,68,4468,山东省淄博市,防晒霜,,4.92743分,0%,4.9018分,0%,4.90933分,0%,,,,,,,,,,
188,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao浣碧旗舰店"，"点我对话"),浣碧旗舰店,浣碧旗舰店,15272416328,15272416328,,,https://shop115362943.taobao.com/,60,35953,江苏省苏州市,防晒霜,100.00%,4.90324分,0%,4.86816分,0%,4.87603分,0%,,,,,,,,,,
189,,三钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobao唯美之光china"，"点我对话"),唯美之光china,唯美之光灯饰,,18318667015,,,https://shop111037531.taobao.com,281,22,广东深圳,防晒霜,100.00%,4.79167分,-1.72%,4.79167分,-2.03%,4.875分,0%,,,,,,,,,,
190,,五冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao太阳美衣屋"，"点我对话"),太阳美衣屋,太阳美衣屋,15173348669,,15273350893,,https://shop105061342.taobao.com,112,85,上海,防晒霜,100.00%,4.75685分,-0.65%,4.79452分,-0.70%,4.82534分,0%,,,,,,,,,,
191,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao惠氏金宝宝旗舰店"，"点我对话"),惠氏金宝宝旗舰店,惠氏金宝宝旗舰店,0571-28331121,,,,https://shop57300141.taobao.com,24,6451,上海,防晒霜,,4.89048分,0%,4.864分,0%,4.87377分,0%,,,,,,,,,,
192,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao奥光旗舰店"，"点我对话"),奥光旗舰店,奥光旗舰店,0579-86160588,,,,https://shop113120837.taobao.com,218,37552,浙江金华,防晒霜,,4.89303分,0%,4.81834分,0%,4.81934分,0%,,,,,,,,,,
193,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao歌力诺旗舰店"，"点我对话"),歌力诺旗舰店,歌力诺旗舰店,020-85823156,,,,https://shop151804450.taobao.com,358,47951,广东省广州市,防晒霜,,4.8737分,0%,4.86526分,0%,4.86907分,0%,,,,,,,,,,
194,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaosedell旗舰店"，"点我对话"),sedell旗舰店,sedell旗舰店,020-86555278,020-86555278,,,https://shop100123065.taobao.com/,33,3411,广东广州,防晒霜,100.00%,4.87906分,0%,4.8354分,0%,4.85259分,0%,,,,,,,,,,
195,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao相宜本草博尼达专卖店"，"点我对话"),相宜本草博尼达专卖店,相宜本草博尼达专卖店,18168786003,18168786003,,,https://shop105301669.taobao.com/,140,18845,北京,防晒霜,100.00%,4.87993分,0%,4.81939分,0%,4.82022分,0%,,,,,,,,,,
196,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao浪莎冠聚专卖店"，"点我对话"),浪莎冠聚专卖店,浪莎冠聚专卖店,0515-68087107,0515-68087107,0515-68087107,,https://shop105200696.taobao.com/,5,1119,浙江省杭州市,防晒霜,,4.83643分,0%,4.77858分,0%,4.79415分,0%,,,,,,,,,,
197,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao芬威克鹰旗舰店"，"点我对话"),芬威克鹰旗舰店,芬威克鹰旗舰店,18931765280,18931765280,,,https://shop110713379.taobao.com/,21,17009,河北沧州,防晒霜,,4.89813分,0%,4.83854分,0%,4.81535分,0%,,,,,,,,,,
198,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao启梵家居专营店"，"点我对话"),启梵家居专营店,启梵家居专营店,,15921963335,,,https://shop68455418.taobao.com/,77,9391,上海,防晒霜,100.00%,4.89469分,0%,4.85604分,0%,4.86793分,0%,,,,,,,,,,
199,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao罗技百事得专卖店"，"点我对话"),罗技百事得专卖店,罗技百事得专卖店,021-54901813,021-54901813,,,https://shop57299863.taobao.com/,149,4702,上海,防晒霜,,4.90244分,0%,4.88435分,0%,4.8878分,0%,,,,,,,,,,
200,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao一靓津艺专卖店"，"点我对话"),一靓津艺专卖店,一靓津艺专卖店,18761672080,18761672080,18761672080,,https://shop148134106.taobao.com/,201,9941,上海,防晒霜,,4.92115分,0%,4.86989分,0%,4.86039分,0%,,,,,,,,,,
201,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao时尚荟化妆品旗舰店"，"点我对话"),时尚荟化妆品旗舰店,时尚荟化妆品旗舰店,020-28175372,020-28175372,,,https://shop101803817.taobao.com/,19,6744,广东广州,防晒霜,100.00%,4.87032分,0%,4.80356分,0%,4.80864分,0%,,,,,,,,,,
202,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao乔奥乔母婴专营店"，"点我对话"),乔奥乔母婴专营店,乔奥乔母婴专营店,18127935747,18127935747,,,https://shop106099031.taobao.com/,840,65533,广东广州,防晒霜,,4.8581分,0%,4.82337分,0%,4.82923分,0%,,,,,,,,,,
203,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao勇杰时代旗舰店"，"点我对话"),勇杰时代旗舰店,勇杰时代旗舰店,17090358029,17090358029,,,https://shop111863484.taobao.com/,75,1466,湖北武汉,防晒霜,,4.94756分,0%,4.92756分,0%,4.9316分,0%,,,,,,,,,,
204,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao咻哔嘟哇旗舰店"，"点我对话"),咻哔嘟哇旗舰店,咻哔嘟哇旗舰店,0769-83060799,0769-83060799,,,https://shop114614068.taobao.com/,158,1547,广东深圳,防晒霜,100.00%,4.88511分,0%,4.8775分,0%,4.89451分,0%,,,,,,,,,,
205,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao美居客旗舰店"，"点我对话"),美居客旗舰店,美居客旗舰店,4008000808,4008000808,,,https://shop108129243.taobao.com/,100,4110,江苏省苏州市,防晒霜,,4.92828分,0%,4.91986分,0%,4.91214分,0%,,,,,,,,,,
206,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao芬格美旗舰店"，"点我对话"),芬格美旗舰店,芬格美旗舰店,13728090289,13728090289,,,https://shop104896796.taobao.com/,437,26699,广东广州,防晒霜,,4.85053分,0%,4.83684分,0%,4.84479分,0%,,,,,,,,,,
207,,一钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobaobinbinbb2008"，"点我对话"),binbinbb2008,华派智能,13651471950,13544240051,,,https://shop36278247.taobao.com,7,0,湖北武汉,防晒霜,100.00%,5.0分,100.00%,5.0分,100.00%,5.0分,100.00%,,,,,,,,,,
208,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao如鹰数码专营店"，"点我对话"),如鹰数码专营店,如鹰数码专营店,18958125227,,,,https://shop104439089.taobao.com,342,2429,浙江省杭州市,防晒霜,,4.87691分,0%,4.83708分,0%,4.85822分,0%,,,,,,,,,,
209,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao卧草办公用品专营店"，"点我对话"),卧草办公用品专营店,卧草办公用品专营店,0579-85875897,,,,https://shop112181648.taobao.com,780,135555,浙江杭州,防晒霜,,4.90376分,0%,4.84784分,0%,4.84478分,0%,,,,,,,,,,
210,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao炫龙旗舰店"，"点我对话"),炫龙旗舰店,炫龙旗舰店,13930910600,13930910600,,,https://shop69277667.taobao.com/,327,2360,河北邢台,防晒霜,,4.87363分,0%,4.83409分,0%,4.83164分,0%,,,,,,,,,,
211,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao1905化妆品旗舰店"，"点我对话"),1905化妆品旗舰店,1905化妆品旗舰店,0592-5937658,0592-5937658,,,https://shop116271197.taobao.com/,57,119008,福建省厦门市,防晒霜,100.00%,4.8777分,0%,4.81911分,0%,4.82152分,0%,,,,,,,,,,
212,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao光米家居专营店"，"点我对话"),光米家居专营店,光米家居专营店,18319635153,18319635153,,,https://shop111394002.taobao.com/,389,35425,广东省惠州市,防晒霜,,4.82399分,0%,4.75694分,0%,4.75324分,0%,,,,,,,,,,
213,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao家捷仕旗舰店"，"点我对话"),家捷仕旗舰店,家捷仕旗舰店,17778878112,17778878112,,,https://shop108507124.taobao.com/,53,105717,北京,防晒霜,,4.82224分,0%,4.76294分,0%,4.78112分,0%,,,,,,,,,,
214,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao蓝欧运动户外专营店"，"点我对话"),蓝欧运动户外专营店,蓝欧运动户外专营店,13302224138,13302224138,,,https://shop62545029.taobao.com/,363,7810,广东广州,防晒霜,,4.84912分,0%,4.8402分,0%,4.84294分,0%,,,,,,,,,,
215,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao布朗尼女鞋专营店"，"点我对话"),布朗尼女鞋专营店,布朗尼女鞋专营店,18189101328,18189101328,,,https://shop106128965.taobao.com/,131,2116,陕西省西安市,防晒霜,,4.88375分,0%,4.8724分,0%,4.87776分,0%,,,,,,,,,,
216,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao采歌旗舰店"，"点我对话"),采歌旗舰店,采歌旗舰店,0591-28632789,0591-28632789,,,https://shop106824050.taobao.com/,26,45,福建福州,防晒霜,,4.90069分,0%,4.79813分,0%,4.80993分,0%,,,,,,,,,,
217,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao北斗世达数码专营"，"点我对话"),北斗世达数码专营,北斗世达数码专营,18062580118,18062580118,,,https://shop58455822.taobao.com/,4085,2341,湖北武汉,防晒霜,100.00%,4.87018分,0%,4.68509分,0%,4.69284分,0%,,,,,,,,,,
218,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaogoldsen旗舰店"，"点我对话"),goldsen旗舰店,goldsen旗舰店,15015525663,15015525663,,,https://shop145359390.taobao.com/,40,2684,广东佛山,防晒霜,100.00%,4.89236分,0%,4.88137分,0%,4.89127分,0%,,,,,,,,,,
219,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao悠乐美旗舰店"，"点我对话"),悠乐美旗舰店,悠乐美旗舰店,0527-80878610,0527-80878610,,,https://shop100762962.taobao.com/,78,10860,江苏南京,防晒霜,,4.88967分,0%,4.87143分,0%,4.86561分,0%,,,,,,,,,,
220,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao隆力奇旗舰店"，"点我对话"),隆力奇旗舰店,隆力奇旗舰店,0512-52485538,0512-52485538,,,https://shop72142715.taobao.com/,287,164080,江苏苏州,防晒霜,100.00%,4.91661分,0%,4.86927分,0%,4.86607分,0%,,,,,,,,,,
221,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao芙雅凌母婴旗舰店"，"点我对话"),芙雅凌母婴旗舰店,芙雅凌母婴旗舰店,021-61315525,021-61315525,,,https://shop111051783.taobao.com/,342,1157,上海,防晒霜,,4.92939分,0%,4.92159分,0%,4.92345分,0%,,,,,,,,,,
222,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao珞瑞琳旗舰店"，"点我对话"),珞瑞琳旗舰店,珞瑞琳旗舰店,13824702470,13824702470,,,https://shop103174527.taobao.com/,236,7154,广东深圳,防晒霜,100.00%,4.92637分,0%,4.91253分,0%,4.91525分,0%,,,,,,,,,,
223,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaofixsheet家居旗舰店"，"点我对话"),fixsheet家居旗舰店,fixsheet家居旗舰店,18019962525,18019962525,,,https://shop63975713.taobao.com/,95,37746,安徽合肥,防晒霜,,4.89799分,0%,4.86519分,0%,4.86741分,0%,,,,,,,,,,
224,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao贝维诗旗舰店"，"点我对话"),贝维诗旗舰店,贝维诗旗舰店,400-6541118,,,,https://shop104159322.taobao.com,31,22478,广东广州,防晒霜,,4.88573分,0%,4.83757分,0%,4.8464分,0%,,,,,,,,,,
225,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaokapsen旗舰店"，"点我对话"),kapsen旗舰店,kapsen旗舰店,18065396688,,,,https://shop108488570.taobao.com,139,2418,福建省泉州市,防晒霜,,4.72913分,0%,4.64248分,0%,4.64271分,0%,,,,,,,,,,
226,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoevergreen官方旗舰店"，"点我对话"),evergreen官方旗舰店,evergreen官方旗舰店,0574-26891685,,0574-26891685,,https://shop62217681.taobao.com,125,4563,浙江宁波,防晒霜,,4.89082分,0%,4.88409分,0%,4.89814分,0%,,,,,,,,,,
227,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao旺相旺母婴专营店"，"点我对话"),旺相旺母婴专营店,旺相旺母婴专营店,0592-5618660,,,,https://shop113666205.taobao.com,148,7404,福建厦门,防晒霜,100.00%,4.91926分,0%,4.8429分,0%,4.84628分,0%,,,,,,,,,,
228,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao静韵旗舰店"，"点我对话"),静韵旗舰店,静韵旗舰店,,,null,,https://shop70572492.taobao.com,837,16839,广东广州,防晒霜,,4.92061分,0%,4.90675分,0%,4.90735分,0%,,,,,,,,,,
229,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao公紸殿下旗舰店"，"点我对话"),公紸殿下旗舰店,公紸殿下旗舰店,13424536534,13424536534,13424536534,,https://shop106232868.taobao.com/,25,1472,广东省中山市,防晒霜,100.00%,4.83023分,0%,4.71105分,0%,4.73052分,0%,,,,,,,,,,
230,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao雨翔旗舰店"，"点我对话"),雨翔旗舰店,雨翔旗舰店,0556-5552626,0556-5552626,,,https://shop145354554.taobao.com/,13,5506,江苏省苏州市,防晒霜,100.00%,4.84364分,0%,4.80846分,0%,4.82735分,0%,,,,,,,,,,
231,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao布兰琪旗舰店"，"点我对话"),布兰琪旗舰店,布兰琪旗舰店,18025650406,18025650406,,,https://shop105899376.taobao.com/,130,2514,广东深圳,防晒霜,100.00%,4.98716分,0%,4.9815分,0%,4.97866分,0%,,,,,,,,,,
232,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao彼爱1生家居旗舰店"，"点我对话"),彼爱1生家居旗舰店,彼爱1生家居旗舰店,18144774455,18144774455,,,https://shop65881429.taobao.com/,92,3142,广东佛山,防晒霜,,4.94283分,0%,4.93499分,0%,4.91829分,0%,,,,,,,,,,
233,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao尖工旗舰店"，"点我对话"),尖工旗舰店,尖工旗舰店,0755-82793578,0755-82793578,0755-82793578,,https://shop110324206.taobao.com/,68,20353,广东省广州市,防晒霜,100.00%,4.9065分,0%,4.84332分,0%,4.84182分,0%,,,,,,,,,,
234,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao颂余旗舰店"，"点我对话"),颂余旗舰店,颂余旗舰店,021-54302150,021-54302150,,,https://shop163221776.taobao.com/,213,9671,上海,防晒霜,100.00%,4.92391分,0%,4.88813分,0%,4.87669分,0%,,,,,,,,,,
235,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao凡朵旗舰店"，"点我对话"),凡朵旗舰店,凡朵旗舰店,13023968168,13023968168,,,https://shop104287475.taobao.com/,518,1215,四川成都,防晒霜,100.00%,4.89436分,0%,4.81905分,0%,4.8269分,0%,,,,,,,,,,
236,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao石榴石家居旗舰店"，"点我对话"),石榴石家居旗舰店,石榴石家居旗舰店,,17521240309,,,https://shop67091586.taobao.com/,29,26749,广东佛山,防晒霜,100.00%,4.89242分,0%,4.82973分,0%,4.82884分,0%,,,,,,,,,,
237,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao慧萌旗舰店"，"点我对话"),慧萌旗舰店,慧萌旗舰店,13399643498,13399643498,13399643498,,https://shop110706844.taobao.com/,141,706,安徽省合肥市,防晒霜,,4.83898分,0%,4.80844分,0%,4.83398分,0%,,,,,,,,,,
238,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao固特耐佳专卖店"，"点我对话"),固特耐佳专卖店,固特耐佳专卖店,17095467577,17095467577,,,https://shop116910852.taobao.com/,116,20912,江苏省苏州市,防晒霜,100.00%,4.92258分,0%,4.89725分,0%,4.90292分,0%,,,,,,,,,,
239,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao贝兰宝旗舰店"，"点我对话"),贝兰宝旗舰店,贝兰宝旗舰店,18217334003,18217334003,,,https://shop106006240.taobao.com/,57,54526,上海,防晒霜,100.00%,4.85631分,0%,4.84452分,0%,4.85449分,0%,,,,,,,,,,
240,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao花开木木旗舰店"，"点我对话"),花开木木旗舰店,花开木木旗舰店,18640367123,18640367123,,,https://shop62441037.taobao.com/,73,651,辽宁沈阳,防晒霜,,4.83718分,0%,4.82102分,0%,4.82564分,0%,,,,,,,,,,
241,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao科脉旗舰店"，"点我对话"),科脉旗舰店,科脉旗舰店,0523-82791515,,,,https://shop111184724.taobao.com,209,1890,江苏省泰州市,防晒霜,,4.94769分,0%,4.88699分,0%,4.866分,0%,,,,,,,,,,
242,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao馨语世家家居专营店"，"点我对话"),馨语世家家居专营店,馨语世家家居专营店,18927402372,,,,https://shop68023650.taobao.com,103,9404,广东深圳,防晒霜,,4.92068分,0%,4.90383分,0%,4.89653分,0%,,,,,,,,,,
243,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao朴易旗舰店"，"点我对话"),朴易旗舰店,朴易旗舰店,028-87502546,028-87502546,,,https://shop63785479.taobao.com/,18,1105,四川成都,防晒霜,100.00%,4.92609分,0%,4.8872分,0%,4.88389分,0%,,,,,,,,,,
244,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao蓝旗儿服饰专营店"，"点我对话"),蓝旗儿服饰专营店,蓝旗儿服饰专营店,18021495301,18021495301,18021495301,,https://shop64656990.taobao.com/,897,11426,江苏淮安,防晒霜,100.00%,4.90452分,0%,4.85125分,0%,4.84899分,0%,,,,,,,,,,
245,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao颜姬旗舰店"，"点我对话"),颜姬旗舰店,颜姬旗舰店,18885858585,18885858585,,,https://shop194691857.taobao.com/,367,12891,江苏宿迁,防晒霜,,4.86724分,0%,4.85255分,0%,4.85564分,0%,,,,,,,,,,
246,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao视无界眼镜专营店"，"点我对话"),视无界眼镜专营店,视无界眼镜专营店,0519-85777868,0519-85777868,,,https://shop63082979.taobao.com/,308,919,北京,防晒霜,,4.94085分,0%,4.94721分,0%,4.94721分,0%,,,,,,,,,,
247,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao凯帝登家居旗舰店"，"点我对话"),凯帝登家居旗舰店,凯帝登家居旗舰店,18159747001,18159747001,,,https://shop326665880.taobao.com/,187,1084,福建厦门,防晒霜,,4.98995分,0%,4.98386分,0%,4.98447分,0%,,,,,,,,,,
