编号,公司名,店铺类型,对话,旺旺号,店名,电话1,电话2,电话3,电话4,商家地址,宝贝数,销量,地区,关键词,好评率,描述,描述同比,服务,服务同比,物流,物流同比,好评数,中评数,差评数,月销,月支出佣金,月推广量,商品价格,佣金率,佣金,优惠券信息
86,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao乾钰旗舰店"，"点我对话"),乾钰旗舰店,乾钰旗舰店,,,,18983386681,https://shop224899980.taobao.com,72,42,重庆市,护手霜,100%,4.92308分,34.59%,4.9359分,57.37%,4.84615分,0%,,,,,,,,,,
87,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao独歌旗舰店"，"点我对话"),独歌旗舰店,独歌旗舰店,,,,18933977824,https://shop106127055.taobao.com,62,19,广东省， 广州市,护手霜,100%,4.97407分,77.25%,4.96296分,76.39%,4.96481分,76.96%,,,,,,,,,,
88,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao新科皇冠专卖店"，"点我对话"),新科皇冠专卖店,新科皇冠专卖店,,,,13416444530,https://shop71048241.taobao.com,105,982,广东， 广州,护手霜,100%,4.96235分,66.97%,4.95286分,69.95%,4.95255分,68.93%,,,,,,,,,,
89,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao觅霓居家日用专营店"，"点我对话"),觅霓居家日用专营店,觅霓居家日用专营店,18217453741,,,,https://shop106975939.taobao.com,227,444,上海， 上海市,护手霜,100%,4.88266分,0%,4.90874分,40.82%,4.91265分,41.54%,,,,,,,,,,
90,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao博尼达化妆品专营店"，"点我对话"),博尼达化妆品专营店,博尼达化妆品专营店,18500285247,,,,https://shop104977507.taobao.com,279,14826,北京， 北京市,护手霜,100%,4.86123分,0%,4.80343分,0%,4.8117分,0%,,,,,,,,,,
91,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaocheerway旗舰店"，"点我对话"),cheerway旗舰店,cheerway旗舰店,18660667810,,,,https://shop105760920.taobao.com,19,476,山东省， 潍坊市,护手霜,100%,4.88618分,0%,4.86208分,2.91%,4.87724分,8.91%,,,,,,,,,,
92,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaobossdunmen曼语专卖店"，"点我对话"),bossdunmen曼语专卖店,bossdunmen曼语专卖店,13311619983,,,,https://shop103780383.taobao.com,81,836,上海， 上海市,护手霜,100%,4.86943分,0%,4.81943分,0%,4.81783分,0%,,,,,,,,,,
93,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao回力旺耀专卖店"，"点我对话"),回力旺耀专卖店,回力旺耀专卖店,13531980032,,,,https://shop62267874.taobao.com,29,2394,上海,护手霜,100%,4.85558分,0.52%,4.8147分,0.60%,4.81771分,0.65%,,,,,,,,,,
94,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaojosephamani淘叮咚专卖店"，"点我对话"),josephamani淘叮咚专卖店,josephamani淘叮咚专卖店,15895996230,,,,https://shop109952495.taobao.com,170,1507,江苏省， 南京市,护手霜,100%,4.9575分,66.37%,4.93694分,62.57%,4.93953分,62.21%,,,,,,,,,,
95,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao韵轩家居专营店"，"点我对话"),韵轩家居专营店,韵轩家居专营店,,,,13548600919,https://shop103912330.taobao.com,111,558,浙江省， 金华市,护手霜,100%,4.9226分,33.93%,4.86687分,13.68%,4.871分,13.71%,,,,,,,,,,
96,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao科凯数码专营店"，"点我对话"),科凯数码专营店,科凯数码专营店,,,,15099923323,https://shop111402271.taobao.com,56,17283,广东省， 深圳市,护手霜,100%,4.85991分,0.53%,4.81804分,0.52%,4.81194分,0.72%,,,,,,,,,,
97,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao吉立莱旗舰店"，"点我对话"),吉立莱旗舰店,吉立莱旗舰店,,,,18066217448,https://shop108281605.taobao.com,114,1306,浙江省， 金华市,护手霜,100%,4.90987分,24.41%,4.85349分,6.21%,4.85145分,1.49%,,,,,,,,,,
98,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao丹驰旗舰店"，"点我对话"),丹驰旗舰店,丹驰旗舰店,,,,15833121675,https://shop103871491.taobao.com,18,824,山东， 泰安,护手霜,100%,4.85385分,0%,4.80136分,0.62%,4.81855分,0%,,,,,,,,,,
99,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao樱果儿数码配件专营店"，"点我对话"),樱果儿数码配件专营店,樱果儿数码配件专营店,0755-89314179,,,13510770543,https://shop110412898.taobao.com,19,144,广东， 深圳,护手霜,100%,4.96408分,68.49%,4.93752分,60.17%,4.93362分,56.54%,,,,,,,,,,
100,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao杰诺立辰专卖店"，"点我对话"),杰诺立辰专卖店,杰诺立辰专卖店,,,,13926527643,https://shop112582692.taobao.com,44,2699,广东省， 深圳市,护手霜,100%,4.98055分,82.94%,4.97251分,82.47%,4.97251分,82.00%,,,,,,,,,,
101,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao智禹科技旗舰店"，"点我对话"),智禹科技旗舰店,智禹科技旗舰店,,,,17740616563,https://shop155401886.taobao.com,5,47,湖北， 荆州,护手霜,100%,4.79443分,2.17%,4.74564分,2.56%,4.72125分,3.08%,,,,,,,,,,
102,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao好佳好旗舰店"，"点我对话"),好佳好旗舰店,好佳好旗舰店,,,,18028767551,https://shop72779193.taobao.com,5,1045,广东， 深圳,护手霜,100%,4.81124分,1.62%,4.71812分,2.88%,4.73745分,2.63%,,,,,,,,,,
103,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaocuud旗舰店"，"点我对话"),cuud旗舰店,cuud旗舰店,,,,13602805826,https://shop73074026.taobao.com,122,719,广东省， 广州市,护手霜,100%,4.96296分,70.67%,4.96465分,79.01%,4.9596分,74.75%,,,,,,,,,,
104,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao新开元保罗旗舰店"，"点我对话"),新开元保罗旗舰店,新开元保罗旗舰店,,,,18042860745,https://shop114812063.taobao.com,17,58,苏州市,护手霜,100%,4.74934分,2.55%,4.75066分,1.67%,4.80769分,0.67%,,,,,,,,,,
105,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao贝芬乐旗舰店"，"点我对话"),贝芬乐旗舰店,贝芬乐旗舰店,,,,18025607445,https://shop110525008.taobao.com,54,3744,广东， 汕头,护手霜,100%,4.90686分,14.83%,4.89403分,25.40%,4.89379分,21.19%,,,,,,,,,,
106,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao如意鸟服饰旗舰店"，"点我对话"),如意鸟服饰旗舰店,如意鸟服饰旗舰店,,,,13921251112,https://shop110451645.taobao.com,111,4466,江苏， 无锡,护手霜,100%,4.8793分,4.43%,4.8295分,0%,4.8587分,11.70%,,,,,,,,,,
107,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao睿舞数码专营店"，"点我对话"),睿舞数码专营店,睿舞数码专营店,13269495028,,,15010131698,https://shop111704279.taobao.com,13,1,北京， 北京市,护手霜,100%,4.94142分,48.61%,4.93724分,59.99%,4.9205分,47.95%,,,,,,,,,,
108,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao格兰玛弗兰旗舰店"，"点我对话"),格兰玛弗兰旗舰店,格兰玛弗兰旗舰店,null,,,15311790748,https://shop69027132.taobao.com,42,8998,广东， 广州,护手霜,100%,4.89567分,19.64%,4.866分,23.00%,4.88303分,31.31%,,,,,,,,,,
109,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao欧娅若妮旗舰店"，"点我对话"),欧娅若妮旗舰店,欧娅若妮旗舰店,,,,15988452224,https://shop72355165.taobao.com,96,34,浙江， 杭州,护手霜,100%,4.89241分,14.81%,4.82278分,0%,4.88608分,28.81%,,,,,,,,,,
110,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao喜慕年华旗舰店"，"点我对话"),喜慕年华旗舰店,喜慕年华旗舰店,,,,13957905341,https://shop100437346.taobao.com,76,48804,浙江， 金华,护手霜,100%,4.79429分,1.63%,4.7453分,1.78%,4.75545分,1.75%,,,,,,,,,,
111,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao法缇斯旗舰店"，"点我对话"),法缇斯旗舰店,法缇斯旗舰店,,,,15989189886,https://shop112609452.taobao.com,109,1479,广东， 广州,护手霜,100%,4.93659分,49.83%,4.90697分,44.78%,4.9199分,49.94%,,,,,,,,,,
112,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao福超旗舰店"，"点我对话"),福超旗舰店,福超旗舰店,,,,17761999345,https://shop155409464.taobao.com,49,813,江苏省扬州市,护手霜,100%,4.92169分,33.15%,4.89759分,33.59%,4.9083分,38.66%,,,,,,,,,,
113,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao胖胖龙母婴专营店"，"点我对话"),胖胖龙母婴专营店,胖胖龙母婴专营店,,,,18175001631,https://shop113807941.taobao.com,26,2316,安徽省， 六安市,护手霜,100%,4.80494分,1.75%,4.74864分,2.25%,4.76242分,2.11%,,,,,,,,,,
114,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao杭泰家居旗舰店"，"点我对话"),杭泰家居旗舰店,杭泰家居旗舰店,,,,18058967512,https://shop70571463.taobao.com,12,2798,浙江， 金华,护手霜,100%,4.90514分,27.00%,4.89333分,38.72%,4.90896分,46.54%,,,,,,,,,,
115,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao若飞家纺旗舰店"，"点我对话"),若飞家纺旗舰店,若飞家纺旗舰店,4000558022,,,18003822662,https://shop107284754.taobao.com,26,19611,河南省， 郑州市,护手霜,100%,4.91947分,31.28%,4.90283分,36.99%,4.90415分,35.85%,,,,,,,,,,
116,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao伊生缘旗舰店"，"点我对话"),伊生缘旗舰店,伊生缘旗舰店,13567441889,,,,https://shop72281602.taobao.com,141,446,浙江， 宁波,护手霜,100%,4.96457分,67.99%,4.95398分,69.61%,4.96134分,72.97%,,,,,,,,,,
117,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao易居人生家居专营店"，"点我对话"),易居人生家居专营店,易居人生家居专营店,18968298595,,,,https://shop111740000.taobao.com/,63,95,浙江省， 宁波市,护手霜,100%,4.87832分,0%,4.83463分,0%,4.85803分,4.98%,,,,,,,,,,
118,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao杰尔沃"，"点我对话"),杰尔沃,杰尔沃旗舰店,,,,18958635585,https://shop474093060.taobao.com,36,824,广东， 深圳,护手霜,100%,4.90302分,17.25%,4.88593分,26.03%,4.89308分,28.44%,,,,,,,,,,
119,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaonvc新空白专卖店"，"点我对话"),nvc新空白专卖店,nvc新空白专卖店,,,,13325713415,https://shop123839527.taobao.com,62,1193,浙江， 杭州,护手霜,知名品牌,4.96359分,63.34%,4.94574分,58.09%,4.9407分,54.00%,,,,,,,,,,
120,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao探崎者旗舰店"，"点我对话"),探崎者旗舰店,探崎者旗舰店,,,,18560751369,https://shop536620488.taobao.com,5353,3974,山东省济南市,护手霜,100%,4.78069分,1.91%,4.72455分,2.21%,4.75833分,1.69%,,,,,,,,,,
121,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao弥妮旗舰店"，"点我对话"),弥妮旗舰店,弥妮旗舰店,,,,13925709200,https://shop105111234.taobao.com,37,61,广东省， 东莞市,护手霜,100%,4.90634分,15.31%,4.89807分,32.65%,4.9146分,40.29%,,,,,,,,,,
122,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao俊久电器专营店"，"点我对话"),俊久电器专营店,俊久电器专营店,,,,13761847172,https://shop105106128.taobao.com,186,3043,上海， 上海市,护手霜,100%,4.90525分,16.86%,4.84559分,1.60%,4.8662分,12.53%,,,,,,,,,,
123,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao比趣居家日用旗舰店"，"点我对话"),比趣居家日用旗舰店,比趣居家日用旗舰店,,,,18058959867,https://shop162403072.taobao.com,8,928,浙江省金华市,护手霜,100%,4.82649分,1.15%,4.86135分,10.10%,4.87684分,17.62%,,,,,,,,,,
124,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao战地户外旗舰店"，"点我对话"),战地户外旗舰店,战地户外旗舰店,,,,13925713733,https://shop70586250.taobao.com,543,1555,广东， 东莞,护手霜,100%,4.87618分,0%,4.83847分,0%,4.84153分,0%,,,,,,,,,,
125,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao雅客旗舰店"，"点我对话"),雅客旗舰店,雅客王子旗舰店,,,,15859751025,https://shop105276602.taobao.com,12,171,福建省泉州市,护手霜,100%,4.88889分,34.77%,4.87111分,34.49%,4.87556分,35.37%,,,,,,,,,,
126,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao阿佳旗舰店"，"点我对话"),阿佳旗舰店,阿佳旗舰店,,,,18798901279,https://shop162239452.taobao.com,21,79,西藏省拉萨市,护手霜,100%,4.80058分,0.60%,4.83815分,17.74%,4.87861分,36.95%,,,,,,,,,,
127,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoph7若水无华旗舰店"，"点我对话"),ph7若水无华旗舰店,ph7若水无华旗舰店,,,,18917992211,https://shop105282859.taobao.com,716,660,上海， 上海市,护手霜,国风饰品,4.85786分,0.64%,4.85185分,2.15%,4.86687分,6.91%,,,,,,,,,,
128,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao收尚旗舰店"，"点我对话"),收尚旗舰店,收尚旗舰店,,,,17353390826,https://shop256176244.taobao.com,5518,1001,山东省济南市,护手霜,100%,4.80334分,1.44%,4.70392分,2.64%,4.71408分,2.60%,,,,,,,,,,
129,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao啄木鸟路漫漫专卖店"，"点我对话"),啄木鸟路漫漫专卖店,啄木鸟路漫漫专卖店,18126718561,,,,https://shop68088447.taobao.com,45,302,广东， 广州,护手霜,100%,4.8532分,0%,4.7867分,0.93%,4.79102分,1.01%,,,,,,,,,,
130,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao本古银旗舰店"，"点我对话"),本古银旗舰店,本古银旗舰店,15770401161,,,,https://shop101152665.taobao.com,186,324,云南， 丽江,护手霜,100%,4.90447分,13.62%,4.86578分,11.31%,4.8283分,0.59%,,,,,,,,,,
131,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao通宇五金专营店"，"点我对话"),通宇五金专营店,通宇五金专营店,,,,13306292790,https://shop104895740.taobao.com,389,1564,江苏， 南通,护手霜,100%,4.90825分,7.62%,4.85004分,0%,4.8669分,0%,,,,,,,,,,
132,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaokoukou旗舰店"，"点我对话"),koukou旗舰店,koukou旗舰店,,,,18631733050,https://shop108146231.taobao.com,66,2670,河北， 沧州,护手霜,100%,4.87185分,0%,4.81421分,0.61%,4.81349分,0.74%,,,,,,,,,,
133,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao程宏数码配件专营店"，"点我对话"),程宏数码配件专营店,程宏数码配件专营店,,,,15821583072,https://shop107093885.taobao.com,471,2956,上海， 上海市,护手霜,100%,4.88116分,0%,4.83191分,0%,4.84481分,0%,,,,,,,,,,
134,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao品美居家日用专营店"，"点我对话"),品美居家日用专营店,品美居家日用专营店,13656861880,,,13656861880,https://shop116188152.taobao.com,104,8626,浙江省， 台州市,护手霜,100%,4.92226分,33.66%,4.86054分,9.57%,4.85717分,4.40%,,,,,,,,,,
135,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao伟梦旗舰店"，"点我对话"),伟梦旗舰店,伟梦旗舰店,,,,13713752316,https://shop104816051.taobao.com,15,838,广东， 佛山,护手霜,100%,4.97225分,72.06%,4.95716分,66.91%,4.93525分,49.78%,,,,,,,,,,
136,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao假日阳光运动专营店"，"点我对话"),假日阳光运动专营店,假日阳光运动专营店,,,,13823108456,https://shop71153350.taobao.com,244,31292,广东， 深圳,护手霜,100%,4.91555分,29.18%,4.87671分,21.07%,4.88085分,20.98%,,,,,,,,,,
137,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao抱璞创意旗舰店"，"点我对话"),抱璞创意旗舰店,抱璞创意旗舰店,,,,18007166101,https://shop68269461.taobao.com,73,6490,湖北， 武汉,护手霜,100%,4.87155分,0%,4.84145分,0%,4.8452分,0%,,,,,,,,,,
138,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao莫华洛德碟语专卖店"，"点我对话"),莫华洛德碟语专卖店,莫华洛德碟语专卖店,18457679840,,,15862070956,https://shop105420522.taobao.com,6,2891,上海， 上海市,护手霜,100%,4.90786分,21.64%,4.84265分,0%,4.80598分,0.98%,,,,,,,,,,
139,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao乐兜家居旗舰店"，"点我对话"),乐兜家居旗舰店,乐兜家居旗舰店,,,,17712740006,https://shop67263363.taobao.com,63,16353,江苏， 宿迁,护手霜,100%,4.85981分,0%,4.86305分,11.20%,4.86742分,11.26%,,,,,,,,,,
140,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao靖皖车品专营店"，"点我对话"),靖皖车品专营店,靖皖车品专营店,,,,18019455608,https://shop103909040.taobao.com,3690,256,上海,护手霜,100%,4.93015分,40.60%,4.91385分,42.70%,4.93888分,58.21%,,,,,,,,,,
141,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao老人头惠佳专卖店"，"点我对话"),老人头惠佳专卖店,老人头惠佳专卖店,,,,18037315558,https://shop65116814.taobao.com,297,910,广东， 广州,护手霜,100%,4.94175分,53.91%,4.91689分,50.67%,4.91998分,49.99%,,,,,,,,,,
142,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao诺语千寻旗舰店"，"点我对话"),诺语千寻旗舰店,诺语千寻旗舰店,,,,18082050420,https://shop110657893.taobao.com,6293,458,江苏， 连云港,护手霜,100%,4.9479分,52.89%,4.92503分,50.46%,4.94155分,59.13%,,,,,,,,,,
143,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao晶蓓旗舰店"，"点我对话"),晶蓓旗舰店,晶蓓旗舰店,,,,18249150852,https://shop560479207.taobao.com,30,4659,江苏， 连云港,护手霜,100%,4.92498分,32.16%,4.90819分,39.34%,4.90917分,36.49%,,,,,,,,,,
144,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao梵洁诗爱妆专卖店"，"点我对话"),梵洁诗爱妆专卖店,梵洁诗爱妆专卖店,,,,18989470673,https://shop72232373.taobao.com,136,776,浙江， 杭州,护手霜,100%,4.90621分,27.82%,4.84886分,13.18%,4.85544分,15.10%,,,,,,,,,,
145,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaominibird旗舰店"，"点我对话"),minibird旗舰店,minibird旗舰店,,,,15012409090,https://shop106415784.taobao.com,85,873,广东省， 广州市,护手霜,100%,4.91986分,36.59%,4.927分,56.67%,4.93316分,58.23%,,,,,,,,,,
146,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao环邦居家日用旗舰店"，"点我对话"),环邦居家日用旗舰店,环邦居家日用旗舰店,,,,13516892746,https://shop328541554.taobao.com,92,54147,浙江省金华市,护手霜,100%,4.86292分,0%,4.80091分,0.93%,4.80926分,0.85%,,,,,,,,,,
147,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao臻美至尚玩具专营店"，"点我对话"),臻美至尚玩具专营店,臻美至尚玩具专营店,,,,15986856354,https://shop114695735.taobao.com,11,264,广东省， 汕头市,护手霜,100%,4.89668分,5.52%,4.88414分,18.44%,4.8904分,18.68%,,,,,,,,,,
148,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaouniversityofoxford旗舰店"，"点我对话"),universityofoxford旗舰店,universityofoxford旗舰店,0591-83637579,,,18060325830,https://shop107234621.taobao.com,75,9332,福建省， 福州市,护手霜,100%,4.95194分,56.04%,4.92166分,44.86%,4.9192分,40.08%,,,,,,,,,,
149,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao挚协车品专营店"，"点我对话"),挚协车品专营店,挚协车品专营店,,,,18302073280,https://shop123441926.taobao.com,45,1342,广东省， 广州市,护手霜,100%,4.87953分,0%,4.86475分,10.09%,4.87657分,15.72%,,,,,,,,,,
150,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao郁美净香草专卖店"，"点我对话"),郁美净香草专卖店,郁美净香草专卖店,,,,18602654405,https://shop64679973.taobao.com,175,11179,天津,护手霜,100%,4.92977分,35.78%,4.88662分,20.19%,4.88584分,15.29%,,,,,,,,,,
151,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao拓朴帝凯专卖店"，"点我对话"),拓朴帝凯专卖店,拓朴帝凯专卖店,0579-89007739,,,18606550555,https://shop104331782.taobao.com,17,4235,浙江省， 金华市,护手霜,100%,4.94159分,50.16%,4.91022分,41.78%,4.91135分,40.67%,,,,,,,,,,
152,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao大研坊旗舰店"，"点我对话"),大研坊旗舰店,大研坊旗舰店,,,,13988886417,https://shop64262157.taobao.com,201,79,云南， 丽江,护手霜,100%,4.92021分,27.91%,4.8883分,26.23%,4.89362分,25.61%,,,,,,,,,,
153,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao依尔婴旗舰店"，"点我对话"),依尔婴旗舰店,依尔婴旗舰店,15159990600,,,15159990600,https://shop65907585.taobao.com,289,7834,福建， 南平,护手霜,100%,4.88755分,0%,4.83632分,0%,4.84447分,0%,,,,,,,,,,
154,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao蓝国汽车用品专营店"，"点我对话"),蓝国汽车用品专营店,蓝国汽车用品专营店,,,,15913190954,https://shop116482291.taobao.com,55,292,广东省， 广州市,护手霜,100%,4.91605分,28.61%,4.89507分,30.21%,4.89402分,27.54%,,,,,,,,,,
155,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaomdi数码旗舰店"，"点我对话"),mdi数码旗舰店,mdi数码旗舰店,,,,18002501205,https://shop110375314.taobao.com,6,285,广东省， 深圳市,护手霜,100%,5.0分,100%,5.0分,100%,5.0分,100%,,,,,,,,,,
156,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao晶优旗舰店"，"点我对话"),晶优旗舰店,晶优旗舰店,,,,18261313777,https://shop110055689.taobao.com,399,778,江苏， 连云港,护手霜,100%,4.90514分,14.22%,4.88611分,24.75%,4.90013分,30.17%,,,,,,,,,,
157,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaocubkids旗舰店"，"点我对话"),cubkids旗舰店,cubkids旗舰店,18071185762,,,,https://shop116685894.taobao.com,4,2161,湖北省， 孝感市,护手霜,100%,4.80382分,1.78%,4.79059分,1.39%,4.80712分,1.19%,,,,,,,,,,
158,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao多乐电器旗舰店"，"点我对话"),多乐电器旗舰店,多乐电器旗舰店,15821984485,,,,https://shop107837101.taobao.com/,19,242,四川省， 成都市,护手霜,100%,4.9824分,86.46%,4.9744分,85.29%,4.9632分,78.39%,,,,,,,,,,
159,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao金美家居旗舰店"，"点我对话"),金美家居旗舰店,金美家居旗舰店,13823544995,,,,https://shop63975599.taobao.com/,56,11,北京,护手霜,100%,4.99336分,93.31%,4.97477分,80.51%,4.97875分,83.52%,,,,,,,,,,
160,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao车舞飞扬车品专营店"，"点我对话"),车舞飞扬车品专营店,车舞飞扬车品专营店,,,,13958420466,https://shop70275818.taobao.com,100,167112,浙江， 金华,护手霜,100%,4.87989分,0%,4.83209分,0%,4.83376分,0%,,,,,,,,,,
161,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao雨晨乐器专营店"，"点我对话"),雨晨乐器专营店,雨晨乐器专营店,,,,15230331333,https://shop101907724.taobao.com,538,3905,河北省， 张家口市,护手霜,100%,4.96216分,52.51%,4.93092分,32.87%,4.92927分,30.05%,,,,,,,,,,
162,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao千里之行"，"点我对话"),千里之行,千里之行运动专营店,027-85866009,,,13958682892,https://shop72465821.taobao.com,76,1879,湖北， 武汉,护手霜,100%,4.8848分,8.85%,4.85666分,14.92%,4.86986分,18.67%,,,,,,,,,,
163,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao万嘉利旗舰店"，"点我对话"),万嘉利旗舰店,万嘉利旗舰店,,,,13366219544,https://shop114536399.taobao.com,60,20052,北京， 北京市,护手霜,100%,4.84837分,0.71%,4.8453分,0%,4.84827分,0%,,,,,,,,,,
164,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao卓维旗舰店"，"点我对话"),卓维旗舰店,卓维旗舰店,,,,13533700077,https://shop103772815.taobao.com,61,1725,广东省， 广州市,护手霜,100%,4.93201分,31.54%,4.92184分,39.63%,4.91006分,30.24%,,,,,,,,,,
165,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao奢百合旗舰店"，"点我对话"),奢百合旗舰店,奢百合旗舰店,,,,13055506577,https://shop278402362.taobao.com,9383,1390,福建省厦门市,护手霜,100%,4.80878分,1.33%,4.75826分,1.52%,4.79062分,1.02%,,,,,,,,,,
166,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao富邸马卓旗舰店"，"点我对话"),富邸马卓旗舰店,富邸马卓旗舰店,,,,17724983914,https://shop334194339.taobao.com,3659,872,河南省漯河市,护手霜,100%,4.80422分,1.42%,4.72943分,2.11%,4.74626分,1.94%,,,,,,,,,,
167,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao布兰琪珠宝旗舰店"，"点我对话"),布兰琪珠宝旗舰店,布兰琪珠宝旗舰店,,,,13699723690,https://shop115585323.taobao.com,825,3797,广东， 广州,护手霜,100%,4.94519分,50.48%,4.92587分,51.04%,4.92785分,49.55%,,,,,,,,,,
168,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao华易易行专卖店"，"点我对话"),华易易行专卖店,华易易行专卖店,,,,13736102560,https://shop106003865.taobao.com,19,229,浙江省， 宁波市,护手霜,100%,4.85388分,0.59%,4.83355分,0%,4.84117分,0%,,,,,,,,,,
169,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaokaimushi旗舰店"，"点我对话"),kaimushi旗舰店,kaimushi旗舰店,,,,13290697837,https://shop108501089.taobao.com,9,70,浙江， 湖州,护手霜,100%,4.92296分,39.05%,4.90815分,45.48%,4.93037分,56.49%,,,,,,,,,,
170,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao安安金纯鑫鸿昌专卖店"，"点我对话"),安安金纯鑫鸿昌专卖店,安安金纯鑫鸿昌专卖店,18366865521,,,18053117292,https://shop70732507.taobao.com,100,1117,山东， 滨州,护手霜,100%,4.90159分,24.20%,4.82642分,0%,4.83417分,2.62%,,,,,,,,,,
