编号,公司名,店铺类型,对话,旺旺号,店名,电话1,电话2,电话3,电话4,商家地址,宝贝数,销量,地区,关键词,好评率,描述,描述同比,服务,服务同比,物流,物流同比,好评数,中评数,差评数,月销,月支出佣金,月推广量,商品价格,佣金率,佣金,优惠券信息
85,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao南极人永爱专卖店"，"点我对话"),南极人永爱专卖店,南极人永爱专卖店,18806799929,,,,https://shop111697703.taobao.com/,33,8924,浙江， 金华,内衣,100%,4.85676分,0%,4.82266分,0%,4.83094分,0%,,,,,,,,,,
86,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao南极人奥敏德专卖店"，"点我对话"),南极人奥敏德专卖店,南极人奥敏德专卖店,13815061950,,,,https://shop112142077.taobao.com/,395,9571,常州市,内衣,100%,4.92125分,27.92%,4.87969分,15.39%,4.88437分,14.47%,,,,,,,,,,
87,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao古迪图旗舰店"，"点我对话"),古迪图旗舰店,古迪图旗舰店,,,,15652136665,https://shop440792196.taobao.com,0,1329,北京市,内衣,100%,4.76642分,2.21%,4.66729分,3.40%,4.6972分,2.95%,,,,,,,,,,
88,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao曼娅婧旗舰店"，"点我对话"),曼娅婧旗舰店,曼娅婧旗舰店,,,,18603731626,https://shop464484751.taobao.com,9945,1415,河南省新乡市,内衣,100%,4.83765分,0.75%,4.77527分,1.17%,4.78725分,1.09%,,,,,,,,,,
89,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao老房旗舰店"，"点我对话"),老房旗舰店,老房旗舰店,,,,13917825193,https://shop109889600.taobao.com,67,261,上海,内衣,100%,4.88772分,0%,4.84561分,0.51%,4.87719分,5.28%,,,,,,,,,,
90,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao流沙琼"，"点我对话"),流沙琼,流沙琼服饰旗舰店,13816328189,,,13816328189,https://shop111667780.taobao.com,108,1029,上海， 上海市,内衣,100%,4.90703分,26.21%,4.8871分,32.92%,4.8871分,29.49%,,,,,,,,,,
91,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao波宝莉"，"点我对话"),波宝莉,波宝莉旗舰店,,,,13392294959,https://shop336630007.taobao.com,22,215,广东省佛山市,内衣,100%,4.90214分,22.33%,4.86477分,19.65%,4.87544分,22.21%,,,,,,,,,,
92,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao御玲内衣旗舰店"，"点我对话"),御玲内衣旗舰店,御玲内衣旗舰店,4008000808-871013,,,18930318337,https://shop108370978.taobao.com,78,513,上海， 上海市,内衣,100%,4.81636分,1.18%,4.79703分,0.72%,4.8223分,0%,,,,,,,,,,
93,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao苗江运动专营店"，"点我对话"),苗江运动专营店,苗江运动专营店,,,,18930739694,https://shop59283158.taobao.com,514,13041,上海， 上海市,内衣,100%,4.86372分,0%,4.83861分,0%,4.84965分,0%,,,,,,,,,,
94,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaovnine箱包旗舰店"，"点我对话"),vnine箱包旗舰店,vnine箱包旗舰店,,,,18681131160,https://shop101616799.taobao.com,149,3089,广东， 广州,内衣,100%,4.97205分,77.82%,4.96527分,79.37%,4.96471分,77.96%,,,,,,,,,,
95,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao畅芙旗舰店"，"点我对话"),畅芙旗舰店,畅芙旗舰店,,,,15162070620,https://shop400715407.taobao.com,6708,2418,江苏省徐州市,内衣,100%,4.79748分,1.57%,4.73033分,2.10%,4.7681分,1.48%,,,,,,,,,,
96,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoattain旗舰店"，"点我对话"),attain旗舰店,attain旗舰店,,,,13828712255,https://shop418842062.taobao.com,4794,1705,广东， 深圳,内衣,100%,4.8516分,0%,4.75829分,1.52%,4.76981分,1.45%,,,,,,,,,,
97,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao雪妮芳旗舰店"，"点我对话"),雪妮芳旗舰店,雪妮芳旗舰店,0754-83795399,,,18923952814,https://shop102118838.taobao.com,215,1766,广东省， 汕头市,内衣,100%,4.88883分,11.77%,4.87049分,23.05%,4.88195分,26.27%,,,,,,,,,,
98,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoisaic伊赛珂旗舰店"，"点我对话"),isaic伊赛珂旗舰店,isaic伊赛珂旗舰店,,,,18121034396,https://shop109765884.taobao.com,58,25665,上海， 上海市,内衣,100%,4.934分,47.62%,4.90256分,42.11%,4.9079分,42.48%,,,,,,,,,,
99,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao衣来香旗舰店"，"点我对话"),衣来香旗舰店,衣来香旗舰店,,,,13388587175,https://shop112483503.taobao.com,103,3674,浙江省， 温州市,内衣,100%,4.90634分,25.67%,4.8575分,15.33%,4.86773分,17.39%,,,,,,,,,,
100,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao三枪官方旗舰店"，"点我对话"),三枪官方旗舰店,三枪官方旗舰店,,,,13761386949,https://shop60757502.taobao.com,426,65253,上海,内衣,100%,4.89596分,17.43%,4.88083分,29.20%,4.88633分,29.01%,,,,,,,,,,
101,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao亲然母婴专营店"，"点我对话"),亲然母婴专营店,亲然母婴专营店,15711680760,,,,https://shop104428864.taobao.com,23,14,河南， 郑州,内衣,100%,4.98121分,82.80%,4.9557分,68.85%,4.94497分,59.30%,,,,,,,,,,
102,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao爱群丝旗舰店"，"点我对话"),爱群丝旗舰店,爱群丝旗舰店,13575972515,,,,https://shop66118270.taobao.com,32,1435,浙江， 金华,内衣,100%,4.90219分,22.37%,4.86028分,16.99%,4.87151分,19.75%,,,,,,,,,,
103,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao三宝羊旗舰店"，"点我对话"),三宝羊旗舰店,三宝羊旗舰店,,,,15662792508,https://shop105085282.taobao.com,98,857,山东， 济南,内衣,100%,4.95024分,60.51%,4.92741分,56.87%,4.91843分,49.06%,,,,,,,,,,
104,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao亿文亿舞"，"点我对话"),亿文亿舞,亿文亿舞旗舰店,,,,15868984949,https://shop345859776.taobao.com,29,125,浙江省金华市,内衣,100%,4.89103分,13.52%,4.88296分,30.46%,4.88655分,29.15%,,,,,,,,,,
105,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao金色美泉旗舰店"，"点我对话"),金色美泉旗舰店,金色美泉旗舰店,,,,18958420687,https://shop72352568.taobao.com,296,26211,浙江， 金华,内衣,100%,4.89109分,13.56%,4.86499分,19.78%,4.87269分,20.49%,,,,,,,,,,
106,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao九天艳阳"，"点我对话"),九天艳阳,九天艳阳旗舰店,18961231191,,,18961231191,https://shop568341077.taobao.com,60,2914,江苏省常州市,内衣,100%,4.90495分,24.56%,4.85684分,14.94%,4.85819分,11.44%,,,,,,,,,,
107,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao醉心怡旗舰店"，"点我对话"),醉心怡旗舰店,醉心怡旗舰店,,,,13750998708,https://shop110729670.taobao.com,243,3624,浙江， 金华,内衣,100%,4.91573分,33.12%,4.88199分,29.89%,4.89963分,37.32%,,,,,,,,,,
108,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao久硕服饰专营店"，"点我对话"),久硕服饰专营店,久硕服饰专营店,15354492378,,,15354492378,https://shop110766547.taobao.com,89,634,河北省， 石家庄市,内衣,100%,4.93352分,47.24%,4.89269分,36.24%,4.90408分,40.09%,,,,,,,,,,
109,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao翰悦服饰专营店"，"点我对话"),翰悦服饰专营店,翰悦服饰专营店,,,,18550093889,https://shop107101871.taobao.com,63,798,江苏省， 苏州市,内衣,100%,4.93285分,46.71%,4.91776分,51.14%,4.91971分,49.86%,,,,,,,,,,
110,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao富特娇旗舰店"，"点我对话"),富特娇旗舰店,富特娇旗舰店,,,,18998964118,https://shop112155540.taobao.com,44,192,广东省， 汕头市,内衣,100%,4.90902分,27.79%,4.86314分,18.69%,4.8647分,15.50%,,,,,,,,,,
111,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao麦童母婴专营店"，"点我对话"),麦童母婴专营店,麦童母婴专营店,13705532122,,,,https://shop107781363.taobao.com/,26,274,安徽省， 芜湖市,内衣,100%,4.94595分,50.53%,4.92149分,44.79%,4.92149分,41.93%,,,,,,,,,,
112,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao彩色码头旗舰店"，"点我对话"),彩色码头旗舰店,彩色码头旗舰店,18952924825,,,,https://shop491749655.taobao.com/,131,6605,浙江， 金华,内衣,100%,4.86293分,0%,4.82373分,0%,4.83137分,0%,,,,,,,,,,
113,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao爱家防辐射服旗舰店"，"点我对话"),爱家防辐射服旗舰店,爱家旗舰店,,,,18655183577,https://shop57300933.taobao.com,64,289,安徽， 合肥,内衣,100%,4.86974分,0%,4.86373分,4.17%,4.8497分,0%,,,,,,,,,,
114,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaohaixin家居旗舰店"，"点我对话"),haixin家居旗舰店,haixin家居旗舰店,,,,13729407889,https://shop107817798.taobao.com,38,16316,广东省， 揭阳市,内衣,100%,4.91521分,27.42%,4.90525分,38.51%,4.90497分,36.52%,,,,,,,,,,
115,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao众森内衣专营店"，"点我对话"),众森内衣专营店,众森内衣专营店,,,,18037720157,https://shop69325018.taobao.com,41,455,浙江， 温州,内衣,100%,4.92875分,34.78%,4.88765分,21.01%,4.89105分,19.44%,,,,,,,,,,
116,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao酷尔鱼刺旗舰店"，"点我对话"),酷尔鱼刺旗舰店,酷尔鱼刺旗舰店,13581346004,,,13581346004,https://shop106621960.taobao.com,22,7655,湖北省， 荆门市,内衣,100%,4.85511分,0%,4.82526分,0%,4.8327分,0%,,,,,,,,,,
117,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao绿茵鸟服饰旗舰店"，"点我对话"),绿茵鸟服饰旗舰店,绿茵鸟服饰旗舰店,,,,18125154821,https://shop71720213.taobao.com,38,61,广东， 汕头,内衣,100%,4.90782分,26.84%,4.87151分,23.66%,4.87291分,20.63%,,,,,,,,,,
118,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaomoldbaby旗舰店"，"点我对话"),moldbaby旗舰店,moldbaby旗舰店,,,,18620031423,https://shop60146612.taobao.com,79,375,广东， 广州,内衣,100%,4.88136分,5.84%,4.86077分,17.28%,4.88499分,28.17%,,,,,,,,,,
119,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoireemo旗舰店"，"点我对话"),ireemo旗舰店,ireemo旗舰店,,,,18908237797,https://shop108656167.taobao.com,150,677,四川， 成都,内衣,100%,4.87742分,2.71%,4.85974分,16.67%,4.87969分,24.86%,,,,,,,,,,
120,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao努奥旗舰店"，"点我对话"),努奥旗舰店,努奥旗舰店,,,,13914879569,https://shop232179178.taobao.com,5771,1601,江苏省徐州市,内衣,100%,4.82696分,0.97%,4.71748分,2.36%,4.73093分,2.25%,,,,,,,,,,
121,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao纤姿蝉旗舰店"，"点我对话"),纤姿蝉旗舰店,纤姿蝉旗舰店,,,,18689596881,https://shop348366336.taobao.com,8166,2584,海南省海口市,内衣,100%,4.81288分,1.25%,4.74667分,1.76%,4.75525分,1.75%,,,,,,,,,,
122,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao三枪西安"，"点我对话"),三枪西安,三枪西安专卖店,,,,18729099031,https://shop113096878.taobao.com,153,1517,陕西省， 西安市,内衣,国民休闲,4.90758分,26.65%,4.87697分,26.90%,4.88298分,26.92%,,,,,,,,,,
123,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao天娇靓妈咪旗舰店"，"点我对话"),天娇靓妈咪旗舰店,天娇靓妈咪旗舰店,,,,18268804705,https://shop103740012.taobao.com,18,127,四川， 成都,内衣,100%,4.94053分,45.57%,4.92116分,44.56%,4.91563分,37.60%,,,,,,,,,,
124,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao靓乐诗旗舰店"，"点我对话"),靓乐诗旗舰店,靓乐诗旗舰店,,,,13726451718,https://shop216388210.taobao.com,7489,2685,广东省东莞市,内衣,100%,4.84869分,0.52%,4.78902分,0.88%,4.79427分,0.94%,,,,,,,,,,
125,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao歌蜜优旗舰店"，"点我对话"),歌蜜优旗舰店,歌蜜优旗舰店,,,,15560057657,https://shop437688117.taobao.com,11226,896,河南省商丘市,内衣,100%,4.85679分,0%,4.76103分,1.46%,4.77206分,1.40%,,,,,,,,,,
126,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao意维尼旗舰店"，"点我对话"),意维尼旗舰店,意维尼旗舰店,,,,13295412180,https://shop248999193.taobao.com,5189,1431,山东省济南市,内衣,100%,4.82933分,0.92%,4.80576分,0.54%,4.80925分,0.63%,,,,,,,,,,
127,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao收纳博士鑫隆专卖店"，"点我对话"),收纳博士鑫隆专卖店,收纳博士鑫隆专卖店,13013129980,,,,https://shop117259358.taobao.com,18,396,浙江， 宁波,内衣,100%,4.8295分,1.10%,4.7688分,1.59%,4.80223分,0.99%,,,,,,,,,,
128,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao乐畅服饰专营店"，"点我对话"),乐畅服饰专营店,乐畅服饰专营店,15312721561,,,,https://shop58798549.taobao.com,43,102,江苏省， 宿迁市,内衣,100%,4.88467分,8.47%,4.84273分,6.56%,4.8637分,14.88%,,,,,,,,,,
129,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao美曼家居旗舰店"，"点我对话"),美曼家居旗舰店,美曼家居旗舰店,13222891566,,,,https://shop67892788.taobao.com,97,25772,江苏， 无锡,内衣,100%,4.88939分,5.32%,4.85776分,7.70%,4.86331分,8.70%,,,,,,,,,,
130,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao十文服饰旗舰店"，"点我对话"),十文服饰旗舰店,十文服饰旗舰店,13466601968,,,,https://shop64570172.taobao.com,49,669,北京,内衣,100%,4.90897分,27.75%,4.89653分,38.52%,4.91028分,43.97%,,,,,,,,,,
131,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao彤倩旗舰店"，"点我对话"),彤倩旗舰店,彤倩旗舰店,,,,15875398288,https://shop113909297.taobao.com,19,969,广东省， 汕头市,内衣,100%,4.95088分,61.02%,4.93159分,59.35%,4.93977分,62.38%,,,,,,,,,,
132,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao宝贝妮旗舰店"，"点我对话"),宝贝妮旗舰店,宝贝妮旗舰店,,,,15325302889,https://shop68646253.taobao.com,11,16,浙江， 嘉兴,内衣,100%,5.0分,100%,5.0分,100%,5.0分,100%,,,,,,,,,,
133,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao007詹士邦内衣旗舰店"，"点我对话"),007詹士邦内衣旗舰店,007詹士邦内衣旗舰店,,,,13757924949,https://shop157240268.taobao.com,36,24,浙江省金华市,内衣,100%,4.82813分,0.94%,4.79688分,0.72%,4.84375分,2.42%,,,,,,,,,,
134,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao暖暖非"，"点我对话"),暖暖非,暖暖非旗舰店,,,,15371812181,https://shop64111629.taobao.com,3083,695,河北， 衡水,内衣,100%,4.78926分,1.74%,4.74548分,1.78%,4.74347分,1.99%,,,,,,,,,,
135,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaolittlebaldy旗舰店"，"点我对话"),littlebaldy旗舰店,littlebaldy旗舰店,,,,18038029521,https://shop116193249.taobao.com,64,517,广东省， 深圳市,内衣,100%,4.92308分,34.16%,4.89413分,31.30%,4.89453分,29.55%,,,,,,,,,,
136,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao信尔美服饰专营店"，"点我对话"),信尔美服饰专营店,信尔美服饰专营店,18611390782,,,18518069527,https://shop112213528.taobao.com,122,84,北京,内衣,100%,4.91701分,34.13%,4.87967分,28.51%,4.86722分,17.07%,,,,,,,,,,
137,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao丝芙丽"，"点我对话"),丝芙丽,丝芙丽旗舰店,,,,17303733448,https://shop115766432.taobao.com,131,249,广东省， 汕头市,内衣,100%,4.91744分,34.48%,4.8775分,27.22%,4.87883分,24.33%,,,,,,,,,,
138,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao小丹佛尔旗舰店"，"点我对话"),小丹佛尔旗舰店,小丹佛尔旗舰店,,,,13809715957,https://shop108637412.taobao.com,126,2299,广东省， 汕头市,内衣,100%,4.87分,0%,4.859分,0.84%,4.87074分,4.39%,,,,,,,,,,
139,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao君心∞"，"点我对话"),君心∞,君心旗舰店,,,,13873535351,https://shop67825471.taobao.com,101,146,广东， 广州,内衣,100%,4.80309分,1.79%,4.83784分,0%,4.84556分,0%,,,,,,,,,,
140,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao米卡璐旗舰店"，"点我对话"),米卡璐旗舰店,米卡璐旗舰店,,,,18902845420,https://shop100883258.taobao.com,16,3854,广东省， 深圳市,内衣,100%,4.8616分,0%,4.79294分,0.80%,4.80052分,0.81%,,,,,,,,,,
141,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao天创家居专营店"，"点我对话"),天创家居专营店,天创家居专营店,0579-87018961,,,18806773307,https://shop106783905.taobao.com,104,1515,浙江省， 金华市,内衣,100%,4.88728分,3.52%,4.85212分,4.04%,4.85403分,2.50%,,,,,,,,,,
142,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao♂纯情"，"点我对话"),♂纯情,纯情芝雅旗舰店,,,,18015415554,https://shop244955485.taobao.com,74,8467,江苏省苏州市,内衣,100%,4.79963分,1.53%,4.78997分,0.86%,4.79935分,0.84%,,,,,,,,,,
143,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao番升旗舰店"，"点我对话"),番升旗舰店,番升旗舰店,15532150978,,,,https://shop412929166.taobao.com,109,52052,河北省石家庄市,内衣,100%,4.8993分,13.81%,4.84182分,0%,4.84449分,0%,,,,,,,,,,
144,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao金晟服饰专营店"，"点我对话"),金晟服饰专营店,金晟服饰专营店,15726132220,,,,https://shop69000503.taobao.com/,64,70,山东， 济南,内衣,100%,4.93711分,50.09%,4.90881分,45.82%,4.90566分,41.08%,,,,,,,,,,
145,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao芊菲服饰专营店"，"点我对话"),芊菲服饰专营店,芊菲服饰专营店,13536213471,,,,https://shop69222514.taobao.com/,378,1643,广东， 江门,内衣,100%,4.9481分,58.81%,4.90973分,46.37%,4.91452分,46.62%,,,,,,,,,,
146,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao乔盾旗舰店"，"点我对话"),乔盾旗舰店,乔盾旗舰店,,,,18923675818,https://shop551027162.taobao.com,68,52,广东省汕头市,内衣,100%,4.91489分,32.45%,4.88936分,34.26%,4.85957分,12.30%,,,,,,,,,,
147,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao茵曼内衣旗舰店"，"点我对话"),茵曼内衣旗舰店,茵曼内衣旗舰店,,,,13632481921,https://shop177176098.taobao.com,207,477,广东， 广州,内衣,优雅淑女,4.83559分,0.79%,4.84443分,7.57%,4.85857分,11.67%,,,,,,,,,,
148,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaomysoulfor旗舰店"，"点我对话"),mysoulfor旗舰店,mysoulfor旗舰店,,,,18316732228,https://shop104903411.taobao.com,2,23,浙江省， 金华市,内衣,100%,4.90592分,25.33%,4.88723分,33.00%,4.88879分,30.55%,,,,,,,,,,
149,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao蕾蜜香旗舰店"，"点我对话"),蕾蜜香旗舰店,蕾蜜香旗舰店,,,,13783655377,https://shop197451054.taobao.com,9480,1527,河南省郑州市,内衣,100%,4.82917分,0.92%,4.72928分,2.12%,4.74787分,1.90%,,,,,,,,,,
150,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao卡尼雪旗舰店"，"点我对话"),卡尼雪旗舰店,卡尼雪旗舰店,,,,15318681814,https://shop551070340.taobao.com,132,1617,山东省烟台市,内衣,100%,4.87136分,0%,4.84426分,7.47%,4.84513分,3.28%,,,,,,,,,,
151,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao杰步鲨旗舰店"，"点我对话"),杰步鲨旗舰店,杰步鲨旗舰店,,,,13839356068,https://shop227334944.taobao.com,5125,2386,河南省濮阳市,内衣,100%,4.84721分,0.55%,4.78712分,0.92%,4.79657分,0.89%,,,,,,,,,,
152,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao心动优品旗舰店"，"点我对话"),心动优品旗舰店,心动优品旗舰店,15816855483,,,,https://shop114329392.taobao.com,16,296,广东， 深圳,内衣,100%,4.87629分,1.82%,4.85726分,15.19%,4.8636分,14.81%,,,,,,,,,,
153,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao虞妃旗舰店"，"点我对话"),虞妃旗舰店,虞妃旗舰店,18989497037,,,,https://shop114640828.taobao.com,44,14,广东， 广州,内衣,100%,4.78571分,1.81%,4.92857分,57.56%,4.78571分,1.12%,,,,,,,,,,
154,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao娇欢旗舰店"，"点我对话"),娇欢旗舰店,娇欢旗舰店,18930651850,,,,https://shop108372188.taobao.com,31,1043,上海,内衣,100%,4.94678分,57.76%,4.92865分,57.61%,4.9275分,54.72%,,,,,,,,,,
155,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao花样妈咪旗舰店"，"点我对话"),花样妈咪旗舰店,花样妈咪旗舰店,,,,13573802186,https://shop106256969.taobao.com,51,784,山东省， 青岛市,内衣,100%,4.88581分,0%,4.87424分,11.56%,4.88176分,12.54%,,,,,,,,,,
156,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao樊肯旗舰店"，"点我对话"),樊肯旗舰店,樊肯旗舰店,,,,13606695929,https://shop73389478.taobao.com,4,1,浙江， 金华,内衣,100%,4.97727分,81.96%,4.96212分,77.49%,4.93182分,57.42%,,,,,,,,,,
157,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao依衣爱多"，"点我对话"),依衣爱多,依衣爱多旗舰店,,,,15001779168,https://shop244896842.taobao.com,8,92,浙江， 温州,内衣,100%,4.9097分,17.35%,4.85741分,0%,4.85932分,0%,,,,,,,,,,
158,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao雪宾旗舰店"，"点我对话"),雪宾旗舰店,雪宾旗舰店,,,,13433889033,https://shop353445980.taobao.com,7,422,广东省汕头市,内衣,100%,4.84432分,0.61%,4.82449分,0%,4.84581分,3.70%,,,,,,,,,,
159,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao宝娜玛妮娅旗舰店"，"点我对话"),宝娜玛妮娅旗舰店,宝娜玛妮娅旗舰店,,,,18258986369,https://shop107444373.taobao.com,66,3307,浙江， 金华,内衣,100%,4.77133分,2.11%,4.73708分,1.96%,4.76951分,1.45%,,,,,,,,,,
160,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao嘉琳宝迪内衣专营店"，"点我对话"),嘉琳宝迪内衣专营店,嘉琳宝迪内衣专营店,13366265548,,,13366265548,https://shop106377200.taobao.com,65,63,北京， 北京市,内衣,100%,4.93583分,49.07%,4.91444分,49.17%,4.8984分,36.55%,,,,,,,,,,
161,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao蓓莱芬旗舰店"，"点我对话"),蓓莱芬旗舰店,蓓莱芬旗舰店,,,,13411989429,https://shop500372242.taobao.com,376,21171,广东省汕头市,内衣,100%,4.85593分,0%,4.81057分,0%,4.81446分,0.53%,,,,,,,,,,
162,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao旋蝶旗舰店"，"点我对话"),旋蝶旗舰店,旋蝶旗舰店,,,,13546884722,https://shop165632271.taobao.com,23,501,广东， 深圳,内衣,100%,4.87738分,2.68%,4.83028分,0%,4.8443分,2.76%,,,,,,,,,,
163,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao米尤尤旗舰店"，"点我对话"),米尤尤旗舰店,米尤尤旗舰店,,,,13592855510,https://shop441298985.taobao.com,39,5,广东省汕头市,内衣,100%,4.78159分,1.90%,4.76984分,1.28%,4.79984分,0.83%,,,,,,,,,,
164,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao波典旗舰店"，"点我对话"),波典旗舰店,波典旗舰店,,,,15867120793,https://shop111865252.taobao.com,6,6,浙江省， 杭州市,内衣,100%,4.83486分,0.80%,4.80734分,0.50%,4.81651分,0%,,,,,,,,,,
165,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao宾高服饰专营店"，"点我对话"),宾高服饰专营店,宾高服饰专营店,18006797158,,,18006797158,https://shop68610490.taobao.com,110,784,浙江， 金华,内衣,100%,4.96835分,74.88%,4.9559分,73.80%,4.96124分,75.79%,,,,,,,,,,
166,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao心_heart"，"点我对话"),心_heart,womenheart女人心旗舰店,,,,15809197106,https://shop160031551.taobao.com,63,382,陕西省铜川市,内衣,100%,4.85822分,0%,4.85069分,11.29%,4.86324分,14.59%,,,,,,,,,,
167,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao莉姿梦旗舰店"，"点我对话"),莉姿梦旗舰店,莉姿梦旗舰店,13822847456,,,,https://shop110367964.taobao.com/,11,1996,广东， 汕头,内衣,100%,4.85801分,0%,4.74695分,1.75%,4.73868分,2.09%,,,,,,,,,,
168,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao南极人雷朋专卖店"，"点我对话"),南极人雷朋专卖店,南极人雷朋专卖店,17706201807,,,,https://shop102534154.taobao.com/,213,148906,江苏省， 无锡市,内衣,100%,4.89815分,19.17%,4.8781分,27.57%,4.88471分,28.00%,,,,,,,,,,
169,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao堡狄卡奴旗舰店"，"点我对话"),堡狄卡奴旗舰店,堡狄卡奴旗舰店,,,,17630819998,https://shop109917350.taobao.com,8806,2188,广东省， 深圳市,内衣,100%,4.81263分,1.26%,4.74923分,1.71%,4.77454分,1.35%,,,,,,,,,,
170,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoqhw旗舰店"，"点我对话"),qhw旗舰店,qhw旗舰店,,,,13103281551,https://shop235899671.taobao.com,8758,8010,河北省衡水市,内衣,100%,4.79793分,1.56%,4.72288分,2.25%,4.75728分,1.71%,,,,,,,,,,
