编号,公司名,店铺类型,对话,旺旺号,店名,电话1,电话2,电话3,电话4,商家地址,宝贝数,销量,地区,关键词,好评率,描述,描述同比,服务,服务同比,物流,物流同比,好评数,中评数,差评数,月销,月支出佣金,月推广量,商品价格,佣金率,佣金,优惠券信息
181,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao悠品家居专营店"，"点我对话"),悠品家居专营店,悠品家居专营店,,,,18210886587,https://shop110206325.taobao.com,37,468,湖北， 武汉,碧生源减肥茶,小众品牌,4.89297分,8.89%,4.82339分,0%,4.84021分,0%,,,,,,,,,,
182,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao豪峰旗舰店"，"点我对话"),豪峰旗舰店,豪峰居家日用旗舰店,,,,18350720683,https://shop314698479.taobao.com,697,12665,福建省泉州市,碧生源减肥茶,100%,4.86546分,0%,4.84108分,0%,4.84117分,0%,,,,,,,,,,
183,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao慕邦思奇旗舰店"，"点我对话"),慕邦思奇旗舰店,慕邦思奇旗舰店,,,,18666668443,https://shop114669288.taobao.com,20,84,广东， 佛山,碧生源减肥茶,精致日常,5.0分,100%,4.97122分,77.64%,4.97122分,77.38%,,,,,,,,,,
184,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao安化、黑茶"，"点我对话"),安化、黑茶,安化黑茶旗舰店,,,,15973766065,https://shop183789860.taobao.com,93,2778,湖南省益阳市,碧生源减肥茶,100%,4.89768分,40.35%,4.89579分,47.29%,4.90264分,49.57%,,,,,,,,,,
185,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao伊吉康旗舰店"，"点我对话"),伊吉康旗舰店,伊吉康旗舰店,18923847290,,,,https://shop59265730.taobao.com,23,73,广东， 东莞,碧生源减肥茶,100%,4.75236分,2.62%,4.67689分,3.44%,4.70283分,3.02%,,,,,,,,,,
186,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao一纸花约旗舰店"，"点我对话"),一纸花约旗舰店,一纸花约旗舰店,,,,15705937896,https://shop256792104.taobao.com,27,13611,福建省福州市,碧生源减肥茶,95后偏爱,4.88437分,32.59%,4.84334分,20.75%,4.84033分,17.29%,,,,,,,,,,
187,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao好店水"，"点我对话"),好店水,好水坊食品专营店,,,,13528100635,https://shop557694766.taobao.com,684,28430,广东省中山市,碧生源减肥茶,100%,4.92076分,53.84%,4.86973分,34.14%,4.85014分,22.40%,,,,,,,,,,
188,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao香仙妃旗舰店"，"点我对话"),香仙妃旗舰店,香仙妃旗舰店,,,,15817114583,https://shop105247715.taobao.com,120,6252,广东省， 广州市,碧生源减肥茶,爱尚中性风,4.85044分,0%,4.77408分,1.18%,4.78762分,1.08%,,,,,,,,,,
189,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoyfuh服饰旗舰店"，"点我对话"),yfuh服饰旗舰店,yfuh服饰旗舰店,,,,18507182086,https://shop105081535.taobao.com,137,3142,湖北省， 武汉市,碧生源减肥茶,印花款,4.86026分,0%,4.79366分,0.78%,4.79589分,0.91%,,,,,,,,,,
190,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao小藏旗舰店"，"点我对话"),小藏旗舰店,小藏旗舰店,,,,15198777687,https://shop116105485.taobao.com,24,941,广东省， 深圳市,碧生源减肥茶,100%,4.97433分,85.05%,4.97843分,89.10%,4.976分,87.57%,,,,,,,,,,
191,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao值的旗舰店"，"点我对话"),值的旗舰店,值的旗舰店,,,,13352718687,https://shop102720221.taobao.com,458,3081,广东， 广州,碧生源减肥茶,100%,4.88032分,0%,4.84636分,0%,4.85729分,3.99%,,,,,,,,,,
192,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao福海茶厂旗舰店"，"点我对话"),福海茶厂旗舰店,福海茶厂旗舰店,,,,18608812361,https://shop100311631.taobao.com,84,786,云南省， 西双版纳傣族自治州,碧生源减肥茶,金牌卖家,4.95311分,72.66%,4.92912分,64.15%,4.92585分,61.59%,,,,,,,,,,
193,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao碧然德茗荟专卖店"，"点我对话"),碧然德茗荟专卖店,碧然德茗荟专卖店,,,,13916179688,https://shop107190370.taobao.com,57,3055,上海,碧生源减肥茶,德国品牌,4.9473分,53.82%,4.92999分,55.15%,4.93576分,57.47%,,,,,,,,,,
194,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao巴宝淑旗舰店"，"点我对话"),巴宝淑旗舰店,巴宝淑旗舰店,,,,18667109095,https://shop340604086.taobao.com,173,4152,浙江， 杭州,碧生源减肥茶,100%,4.94265分,54.85%,4.93138分,59.34%,4.93654分,60.33%,,,,,,,,,,
195,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao碧俏旗舰店"，"点我对话"),碧俏旗舰店,碧俏旗舰店,,,,15068202070,https://shop206308423.taobao.com,167,241,浙江省嘉兴市,碧生源减肥茶,宽松系,4.98648分,89.36%,4.98215分,89.42%,4.97908分,86.92%,,,,,,,,,,
196,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao宾之香旗舰店"，"点我对话"),宾之香旗舰店,宾之香旗舰店,,,,13666072007,https://shop105391112.taobao.com,50,5619,福建省， 厦门市,碧生源减肥茶,100%,4.99032分,94.36%,4.98568分,92.76%,4.98611分,92.81%,,,,,,,,,,
197,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao九舞旗舰店"，"点我对话"),九舞旗舰店,九舞旗舰店,4000687667,,,18254950555,https://shop101811840.taobao.com,350,2254,山东省， 临沂市,碧生源减肥茶,100%,4.96376分,69.77%,4.92886分,54.55%,4.93554分,57.23%,,,,,,,,,,
198,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaocherry旗舰店"，"点我对话"),cherry旗舰店,CHERRY旗舰店,17611021010,,,18006720055,https://shop103433160.taobao.com,27,5078,北京,碧生源减肥茶,95后偏爱,4.9387分,46.28%,4.93172分,56.22%,4.93001分,53.60%,,,,,,,,,,
199,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao天宇旗舰店"，"点我对话"),天宇旗舰店,天宇茶叶旗舰店,,,,18136336666,https://shop145614934.taobao.com,37,1455,山东省， 济南市,碧生源减肥茶,100%,4.87325分,26.17%,4.86897分,33.76%,4.8781分,36.88%,,,,,,,,,,
200,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao古茗茶叶专营店"，"点我对话"),古茗茶叶专营店,古茗茶叶专营店,,,,18958018288,https://shop109758539.taobao.com,106,158,浙江， 杭州,碧生源减肥茶,茶艺师掌柜,4.87375分,26.46%,4.86379分,31.14%,4.85382分,24.31%,,,,,,,,,,
201,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao崂茗旗舰店"，"点我对话"),崂茗旗舰店,崂茗旗舰店,18669793940,,,4009671269,https://shop106326624.taobao.com,86,2711,山东， 青岛,碧生源减肥茶,正宗崂山茶,4.89004分,35.89%,4.89035分,44.53%,4.88028分,37.98%,,,,,,,,,,
202,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao昌云茶叶旗舰店"，"点我对话"),昌云茶叶旗舰店,昌云普洱茶旗舰店,,,,18987912592,https://shop57301440.taobao.com,64,840,云南省， 普洱市,碧生源减肥茶,100%,4.92852分,58.36%,4.92395分,61.55%,4.92167分,59.44%,,,,,,,,,,
203,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao福容堂家居专营店"，"点我对话"),福容堂家居专营店,福容堂家居专营店,15359251703,,,,https://shop145559916.taobao.com,62,756,浙江， 杭州,碧生源减肥茶,轻奢风,4.9203分,32.16%,4.87795分,20.79%,4.88054分,19.63%,,,,,,,,,,
204,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao茶宝轩食品专营店"，"点我对话"),茶宝轩食品专营店,茶宝轩食品专营店,,,,15808808401,https://shop63689733.taobao.com,126,776,云南， 昆明,碧生源减肥茶,100%,4.91586分,50.99%,4.91637分,57.72%,4.91536分,56.17%,,,,,,,,,,
205,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao御凡家居旗舰店"，"点我对话"),御凡家居旗舰店,御凡家居旗舰店,,,,18065575089,https://shop107101487.taobao.com,105,188,福建省， 泉州市,碧生源减肥茶,精致日常,4.95588分,62.45%,4.95895分,73.36%,4.95579分,70.26%,,,,,,,,,,
206,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao美田旗舰店"，"点我对话"),美田旗舰店,美田旗舰店,,,,13305530026,https://shop118304881.taobao.com,49,2044,安徽， 合肥,碧生源减肥茶,100%,4.95543分,74.04%,4.94369分,71.53%,4.94077分,69.33%,,,,,,,,,,
207,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao蓝之坊旗舰店"，"点我对话"),蓝之坊旗舰店,蓝之坊旗舰店,,,,13388522999,https://shop105933886.taobao.com,13,6680,上海， 上海市,碧生源减肥茶,100%,4.9分,41.70%,4.8695分,33.99%,4.87381分,34.63%,,,,,,,,,,
208,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao君雅旗舰店"，"点我对话"),君雅旗舰店,君雅旗舰店,,,,13405955656,https://shop68978844.taobao.com,45,151,福建， 厦门,碧生源减肥茶,100%,4.92715分,57.56%,4.89073分,44.76%,4.90066分,48.56%,,,,,,,,,,
209,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao恒诚家居旗舰店"，"点我对话"),恒诚家居旗舰店,恒诚家居旗舰店,,,,13605726935,https://shop116764221.taobao.com,72,198,浙江省， 金华市,碧生源减肥茶,欧式,4.95051分,50.16%,4.9215分,39.00%,4.93857分,51.72%,,,,,,,,,,
210,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao丰成旗舰店"，"点我对话"),丰成旗舰店,丰成旗舰店,,,,15381780018,https://shop108679497.taobao.com,20,5585,浙江省， 金华市,碧生源减肥茶,100%,4.84451分,0.73%,4.80492分,0.80%,4.7886分,1.25%,,,,,,,,,,
211,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao徽味飘香食品专营店"，"点我对话"),徽味飘香食品专营店,徽味飘香食品专营店,13339091315,,,13339091315,https://shop110896640.taobao.com,37,894,安徽省， 黄山市,碧生源减肥茶,100%,4.8042分,0.50%,4.75433分,1.00%,4.7622分,0.93%,,,,,,,,,,
212,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao碧恒旗舰店"，"点我对话"),碧恒旗舰店,碧恒旗舰店,0757-82702282,,,13590604140,https://shop111572871.taobao.com,28,217,广东省， 佛山市,碧生源减肥茶,100%,4.94524分,44.85%,4.85217分,0%,4.84928分,0%,,,,,,,,,,
213,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao冠艺旗舰店"，"点我对话"),冠艺旗舰店,冠艺旗舰店,,,,13665963281,https://shop67518215.taobao.com,123,462,福建， 泉州,碧生源减肥茶,小众品牌,4.87367分,0%,4.82696分,0%,4.84713分,0%,,,,,,,,,,
214,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao秦鼎泰旗舰店"，"点我对话"),秦鼎泰旗舰店,秦鼎泰旗舰店,,,,15844949669,https://shop71434609.taobao.com,76,1682,吉林， 白山,碧生源减肥茶,100%,4.92319分,55.26%,4.86124分,29.85%,4.84213分,18.26%,,,,,,,,,,
215,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao优佳家居专营店"，"点我对话"),优佳家居专营店,优佳家居专营店,,,,13532406841,https://shop67027864.taobao.com,111,228,广东， 东莞,碧生源减肥茶,亮眼的挂钟,4.90981分,23.22%,4.91512分,44.92%,4.90716分,37.57%,,,,,,,,,,
216,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao荣御家具旗舰店"，"点我对话"),荣御家具旗舰店,荣御家具旗舰店,,,,13924514661,https://shop113420046.taobao.com,348,443,广东省， 中山市,碧生源减肥茶,实木款,4.9326分,32.12%,4.90939分,29.59%,4.91713分,34.87%,,,,,,,,,,
217,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao土豆家居专营店"，"点我对话"),土豆家居专营店,土豆家居专营店,,,,13052896410,https://shop63247095.taobao.com,76,286,江苏， 苏州,碧生源减肥茶,实木款,4.91154分,10.91%,4.92308分,40.23%,4.90192分,22.92%,,,,,,,,,,
218,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao丽藤轩旗舰店"，"点我对话"),丽藤轩旗舰店,丽藤轩旗舰店,,,,15254375388,https://shop108015384.taobao.com,34,33,山东省， 滨州市,碧生源减肥茶,100%,4.88889分,0%,4.86111分,0%,4.83333分,0.81%,,,,,,,,,,
219,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao龙上龙家具旗舰店"，"点我对话"),龙上龙家具旗舰店,龙上龙家具旗舰店,,,,18969352862,https://shop105958823.taobao.com,237,43,浙江省， 金华市,碧生源减肥茶,东阳木雕,4.96386分,63.60%,4.93976分,53.19%,4.9759分,81.06%,,,,,,,,,,
220,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao乐汇居品旗舰店"，"点我对话"),乐汇居品旗舰店,乐汇居品旗舰店,,,,18168182877,https://shop111024243.taobao.com,78,0,广东省， 佛山市,碧生源减肥茶,中式风,4.9633分,63.04%,4.92202分,39.40%,4.91743分,35.11%,,,,,,,,,,
221,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao木果庄园旗舰店"，"点我对话"),木果庄园旗舰店,木果庄园旗舰店,,,,18853810928,https://shop107268272.taobao.com,24,15191,浙江， 杭州,碧生源减肥茶,100%,4.90102分,42.34%,4.88732分,43.03%,4.8911分,43.61%,,,,,,,,,,
222,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao迎辉堂旗舰店"，"点我对话"),迎辉堂旗舰店,迎辉堂旗舰店,,,,18009675705,https://shop114163465.taobao.com,330,10531,安徽省， 亳州市,碧生源减肥茶,行业优质,4.87606分,27.74%,4.82052分,9.21%,4.81217分,2.70%,,,,,,,,,,
223,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao金王金王金王"，"点我对话"),金王金王金王,金王旗舰店,,,,14767394414,https://shop100299859.taobao.com,21,1161,北京,碧生源减肥茶,100%,4.9576分,75.30%,4.92799分,63.59%,4.92429分,60.80%,,,,,,,,,,
224,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao草木方旗舰店"，"点我对话"),草木方旗舰店,草木方旗舰店,,,,18618319719,https://shop116877638.taobao.com,87,19802,湖南， 长沙,碧生源减肥茶,补肾益气,4.87919分,29.63%,4.82624分,12.15%,4.82761分,10.74%,,,,,,,,,,
225,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao碧生源官方旗舰店"，"点我对话"),碧生源官方旗舰店,碧生源官方旗舰店,,,,15210309299,https://shop59927296.taobao.com,46,55458,广东， 广州,碧生源减肥茶,轻松减肥,4.85516分,15.63%,4.82911分,13.60%,4.83777分,16.00%,,,,,,,,,,
226,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao锦格旗舰店"，"点我对话"),锦格旗舰店,锦格旗舰店,,,,13922351187,https://shop113880604.taobao.com,457,682,广东， 佛山,碧生源减肥茶,100%,4.88814分,4.79%,4.85984分,9.03%,4.8558分,2.99%,,,,,,,,,,
227,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao一品森"，"点我对话"),一品森,一品森旗舰店,,,,13077762908,https://shop117792057.taobao.com,23,128,吉林， 长春,碧生源减肥茶,100%,4.92495分,56.24%,4.90283分,50.85%,4.90564分,51.12%,,,,,,,,,,
228,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao明品食品"，"点我对话"),明品食品,明品食品专营店,,,,15000118882,https://shop383611854.taobao.com,115,32,江苏， 连云港,碧生源减肥茶,100%,4.82308,14.41%,4.85231,11.11%,4.84462分,5.33%,,,,,,,,,,
229,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaodoking旗舰店"，"点我对话"),doking旗舰店,doking旗舰店,,,,13937018807,https://shop310763489.taobao.com,167,1485,河南省商丘市,碧生源减肥茶,100%,4.86056分,18.77%,4.81332分,5.62%,4.84007分,17.19%,,,,,,,,,,
230,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao百事乐天运动专营店"，"点我对话"),百事乐天运动专营店,百事乐天运动专营店,,,,15864190555,https://shop68146743.taobao.com,267,1038,山东， 济南,碧生源减肥茶,100%,4.86139分,0%,4.82366分,0%,4.82511分,0.50%,,,,,,,,,,
231,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao达尔优旗舰店"，"点我对话"),达尔优旗舰店,达尔优旗舰店,,,,18098212965,https://shop115256024.taobao.com,79,11645,广东， 东莞,碧生源减肥茶,超强性价比,4.85927分,0.55%,4.86511分,13.50%,4.86932分,13.37%,,,,,,,,,,
232,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao伊丝梦旗舰店"，"点我对话"),伊丝梦旗舰店,伊丝梦旗舰店,,,,13424228313,https://shop108260226.taobao.com,1103,11,广东省， 深圳市,碧生源减肥茶,风格领袖,4.90196分,11.91%,4.90196分,35.45%,4.98039分,86.29%,,,,,,,,,,
233,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao臻时珠宝旗舰店"，"点我对话"),臻时珠宝旗舰店,臻时珠宝旗舰店,4008040088,,,13580506197,https://shop102100669.taobao.com,446,3,广东省， 广州市,碧生源减肥茶,小众品牌,5.0分,100%,5.0分,100%,5.0分,100%,,,,,,,,,,
234,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoperfumebox香水盒子旗舰店"，"点我对话"),perfumebox香水盒子旗舰店,perfumebox香水盒子旗舰店,,,,18501728138,https://shop180061508.taobao.com,140,5000,上海,碧生源减肥茶,100%,4.86432分,0%,4.84579分,11.50%,4.8856分,32.74%,,,,,,,,,,
235,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao灵菲旗舰店"，"点我对话"),灵菲旗舰店,灵菲旗舰店,,,,18936598173,https://shop63732015.taobao.com,851,14690,江苏， 连云港,碧生源减肥茶,流行饰品,4.85678分,0.65%,4.83988分,0%,4.8551分,0%,,,,,,,,,,
236,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao若木食品专营店"，"点我对话"),若木食品专营店,若木食品专营店,,,,18987172989,https://shop66278464.taobao.com,75,2483,云南， 昆明,碧生源减肥茶,100%,4.86397分,20.69%,4.82913分,13.57%,4.83438分,14.21%,,,,,,,,,,
237,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao云茶茶叶专营店"，"点我对话"),云茶茶叶专营店,云茶茶叶专营店,,,,15368018583,https://shop62560826.taobao.com,52,725,云南， 昆明,碧生源减肥茶,100%,4.91114分,48.19%,4.89803分,48.42%,4.89174分,43.92%,,,,,,,,,,
238,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoimmi官方旗舰店"，"点我对话"),immi官方旗舰店,IMMI官方旗舰店,,,,13816745167,https://shop390811541.taobao.com,494,306,上海,碧生源减肥茶,简约经典,4.9146分,32.79%,4.91185分,47.77%,4.94766分,67.27%,,,,,,,,,,
239,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaomecrowal旗舰店"，"点我对话"),mecrowal旗舰店,mecrowal旗舰店,,,,15921963288,https://shop112633790.taobao.com,350,371,浙江省， 杭州市,碧生源减肥茶,风格领袖,4.88198分,7.11%,4.85088分,11.64%,4.85654分,10.30%,,,,,,,,,,
240,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao闽红岩旗舰店"，"点我对话"),闽红岩旗舰店,闽红岩旗舰店,,,,15060417825,https://shop114600753.taobao.com,63,809,福建省， 南平市,碧生源减肥茶,100%,4.91722分,51.74%,4.90973分,54.34%,4.91514分,56.04%,,,,,,,,,,
241,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao奥利食品"，"点我对话"),奥利食品,奥利客食品专营店,,,,15086723145,https://shop424619548.taobao.com,1,18,重庆市,碧生源减肥茶,100%,4.78552分,0.89%,4.70752分,1.97%,4.75209分,1.14%,,,,,,,,,,
242,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao中农湖南特产专营店"，"点我对话"),中农湖南特产专营店,中农湖南特产专营店,,,,17343712360,https://shop62478768.taobao.com,41,412,湖南， 长沙,碧生源减肥茶,100%,4.87558分,27.52%,4.86337分,30.93%,4.86744分,31.36%,,,,,,,,,,
243,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao传奇会旗舰店"，"点我对话"),传奇会旗舰店,传奇会旗舰店,,,,13599724838,https://shop69790992.taobao.com,61,16599,福建， 泉州,碧生源减肥茶,300年工艺,4.92154分,54.26%,4.92022分,59.64%,4.92893分,63.19%,,,,,,,,,,
244,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao宁海食品专营店"，"点我对话"),宁海食品专营店,宁海食品专营店,,,,15595158289,https://shop61065532.taobao.com,2,67,宁夏回族自治区， 中卫市,碧生源减肥茶,100%,4.86041分,18.69%,4.7928分,0%,4.80916分,1.19%,,,,,,,,,,
245,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaocopassion酷帕滋旗舰店"，"点我对话"),copassion酷帕滋旗舰店,copassion酷帕滋旗舰店,,,,13777351725,https://shop106874048.taobao.com,17,1974,浙江省， 杭州市,碧生源减肥茶,100%,4.88422分,32.56%,4.86654分,32.53%,4.86351分,29.33%,,,,,,,,,,
246,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao帅动旗舰店"，"点我对话"),帅动旗舰店,帅动旗舰店,19883270690,,,15962688051,https://shop107413021.taobao.com,14,11043,江苏， 苏州,碧生源减肥茶,100%,4.91755分,31.23%,4.88923分,29.23%,4.89479分,30.20%,,,,,,,,,,
247,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao罗技天利时代专卖店"，"点我对话"),罗技天利时代专卖店,罗技天利时代专卖店,,,,18611797701,https://shop162603731.taobao.com,126,6900,北京,碧生源减肥茶,100%,4.89695分,9.68%,4.88824分,28.34%,4.8884分,26.02%,,,,,,,,,,
248,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao八方客旗舰店"，"点我对话"),八方客旗舰店,八方客旗舰店,,,,13924985716,https://shop113470507.taobao.com,133,76,广东省， 江门市,碧生源减肥茶,实木款,4.93925分,38.87%,4.8972分,20.28%,4.87383分,1.16%,,,,,,,,,,
249,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao盟集茶具旗舰店"，"点我对话"),盟集茶具旗舰店,盟集茶具旗舰店,0757-85855559,,,18666351658,https://shop152434503.taobao.com,26,379,广东， 广州,碧生源减肥茶,煮茶器,4.95234分,59.43%,4.93501分,57.82%,4.93588分,56.86%,,,,,,,,,,
250,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao小隐茶人旗舰店"，"点我对话"),小隐茶人旗舰店,小隐茶人旗舰店,,,,18655128328,https://shop108407763.taobao.com,21,28,安徽省， 六安市,碧生源减肥茶,100%,4.75分,1.62%,4.76471分,0.78%,4.77941分,0.57%,,,,,,,,,,
251,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao伊梦源旗舰店"，"点我对话"),伊梦源旗舰店,伊梦源旗舰店,,,,18668488239,https://shop61300279.taobao.com,428,2930,浙江， 杭州,碧生源减肥茶,解锁暖意,4.94993分,60.59%,4.93716分,62.77%,4.94472分,65.43%,,,,,,,,,,
252,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaorezendo旗舰店"，"点我对话"),rezendo旗舰店,rezendo旗舰店,,,,13922140427,https://shop110459694.taobao.com,82,134,广东省， 广州市,碧生源减肥茶,100%,4.92355分,39.83%,4.92661分,56.51%,4.93272分,57.93%,,,,,,,,,,
253,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao豪雅菲庭旗舰店"，"点我对话"),豪雅菲庭旗舰店,豪雅菲庭旗舰店,,,,13421405999,https://shop111437158.taobao.com,92,88,广东， 中山,碧生源减肥茶,中式,4.92562分,25.09%,4.95868分,67.89%,4.93388分,48.04%,,,,,,,,,,
254,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao李良济崇源专卖店"，"点我对话"),李良济崇源专卖店,李良济崇源专卖店,13625274200,,,13625274200,https://shop71934275.taobao.com,196,4622,江苏， 苏州,碧生源减肥茶,100%,4.92157分,54.27%,4.88576分,42.21%,4.88133分,38.53%,,,,,,,,,,
255,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao古香阁家居专营店"，"点我对话"),古香阁家居专营店,古香阁家居专营店,,,,15917273524,https://shop111295581.taobao.com,222,174,广东省， 中山市,碧生源减肥茶,餐饮壁纸,4.89116分,0%,4.82766分,0.90%,4.82086分,1.07%,,,,,,,,,,
256,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao一品百年旗舰店"，"点我对话"),一品百年旗舰店,一品百年旗舰店,,,,15288334911,https://shop112524452.taobao.com,32,509,云南省， 昆明市,碧生源减肥茶,100%,4.94007分,65.09%,4.92168分,60.40%,4.92448分,60.90%,,,,,,,,,,
257,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao奋奇车品专营店"，"点我对话"),奋奇车品专营店,奋奇车品专营店,,,,18016350145,https://shop64836557.taobao.com,39,2431,江苏， 徐州,碧生源减肥茶,100%,4.94644分,54.39%,4.93581分,57.05%,4.9429分,60.50%,,,,,,,,,,
258,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao绿滋肴旗舰店"，"点我对话"),绿滋肴旗舰店,绿滋肴旗舰店,,,,18979130983,https://shop105718451.taobao.com,50,5297,江西省， 南昌市,碧生源减肥茶,江西特产,4.86366分,20.58%,4.85453分,26.46%,4.85474分,24.79%,,,,,,,,,,
259,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao一立园旗舰店"，"点我对话"),一立园旗舰店,一立园旗舰店,,,,15828700573,https://shop378758228.taobao.com,22,187,四川省内江市,碧生源减肥茶,滋补养生,4.90903分,47.01%,4.88469分,41.70%,4.88917分,42.61%,,,,,,,,,,
260,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao莉彩妮旗舰店"，"点我对话"),莉彩妮旗舰店,莉彩妮旗舰店,,,,15384012359,https://shop165841546.taobao.com,46,10405,浙江省杭州市,碧生源减肥茶,韩版,4.83145分,0.85%,4.78708分,0.91%,4.77586分,1.33%,,,,,,,,,,
261,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao本色保健品专营店"，"点我对话"),本色保健品专营店,本色保健品专营店,,,,13826633577,https://shop383548096.taobao.com,10,4100,广东省梅州市,碧生源减肥茶,行业优质,4.95253分,59.38%,4.93779分,49.83%,4.94413分,52.89%,,,,,,,,,,
262,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao茶中茶家居专营店"，"点我对话"),茶中茶家居专营店,茶中茶家居专营店,,,,18620945758,https://shop105354013.taobao.com,154,188,广东省， 广州市,碧生源减肥茶,精致日常,4.93891分,48.00%,4.90045分,35.39%,4.86425分,8.67%,,,,,,,,,,
263,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao多锐运动旗舰店"，"点我对话"),多锐运动旗舰店,多锐运动旗舰店,,,,18067679952,https://shop239762417.taobao.com,11,2302,浙江省绍兴市,碧生源减肥茶,100%,4.72648分,3.15%,4.67311分,3.52%,4.6979分,3.12%,,,,,,,,,,
