编号,公司名,店铺类型,对话,旺旺号,店名,电话1,电话2,电话3,电话4,商家地址,宝贝数,销量,地区,关键词,好评率,描述,描述同比,服务,服务同比,物流,物流同比,好评数,中评数,差评数,月销,月支出佣金,月推广量,商品价格,佣金率,佣金,优惠券信息
118,,天猫,点我对话,汇美佳库旗舰店,汇美佳库旗舰店,13713771433,13713771433,,,https://shop112370887.taobao.com/,,,广东深圳,男装裤子,100.00%,4.74,-2.89%,4.7,-3.00%,4.72,-2.66%,,,,,,,,,,
119,,天猫,点我对话,binliu931426571,Champion冠军潮铺,,18079635422,,,https://shop100938265.taobao.com/,,,,男装裤子,100.00%,4.74,-2.53%,4.72,-2.11%,4.64,-4.45%,,,,,,,,,,
120,,天猫,点我对话,太阳美衣屋,太阳美衣屋,15173348669,,15273350893,,https://shop105061342.taobao.com,,,上海,男装裤子,100.00%,4.91,23.97%,4.88,23.03%,4.88,20.10%,,,,,,,,,,
121,,天猫,点我对话,巴布蕾母婴旗舰店,巴布蕾母婴旗舰店,13556058820,13556058820,,,https://shop114607218.taobao.com/,,,上海,男装裤子,,4.86,0.00%,4.85,3.61%,4.86,10.41%,,,,,,,,,,
122,,天猫,点我对话,沫晗依美服饰旗舰店,沫晗依美服饰旗舰店,0571-83822650,0571-83822650,,,https://shop68260061.taobao.com/,,,浙江杭州,男装裤子,,4.77,-1.99%,4.72,-2.19%,4.78,-0.88%,,,,,,,,,,
123,,天猫,点我对话,小也服饰专营店,小也服饰专营店,18680153366,18680153366,,,https://shop109315956.taobao.com/,,,广东深圳,男装裤子,,4.91,35.94%,4.9,43.28%,4.89,39.59%,,,,,,,,,,
124,,天猫,点我对话,易威旗舰店,易威旗舰店,13255835888,13255835888,13255835888,,https://shop68584044.taobao.com/,,,浙江嘉兴,男装裤子,,4.97,74.08%,4.95,72.48%,4.95,68.64%,,,,,,,,,,
125,,天猫,点我对话,格威才子旗舰店,格威才子旗舰店,15956207018,15956207018,,,https://shop112118842.taobao.com/,,,安徽省芜湖市,男装裤子,,4.91,30.68%,4.85,16.68%,4.85,16.31%,,,,,,,,,,
126,,天猫,点我对话,依泽麦布旗舰店,依泽麦布旗舰店,13606515112,13606515112,13606515112,,https://shop62845672.taobao.com/,,,浙江杭州,男装裤子,,4.86,0.00%,4.81,0.00%,4.81,0.00%,,,,,,,,,,
127,,天猫,点我对话,playboy格为专卖,playboy格为专卖,17372175967,17372175967,,,https://shop109208361.taobao.com/,,,浙江省杭州市,男装裤子,,4.89,21.38%,4.88,31.37%,4.88,30.38%,,,,,,,,,,
128,,天猫,点我对话,博帝宾利旗舰店,博帝宾利旗舰店,0769-85528350,0769-85528350,,,https://shop110979175.taobao.com/,,,江苏省南通市,男装裤子,100.00%,4.84,-0.50%,4.78,-0.90%,4.79,-0.65%,,,,,,,,,,
129,,天猫,点我对话,独言旗舰店,独言旗舰店,0571-22855933,0571-22855933,,,https://shop105202702.taobao.com/,,,浙江杭州,男装裤子,100.00%,4.97,75.18%,4.94,68.41%,4.94,67.88%,,,,,,,,,,
130,,天猫,点我对话,hmashi旗舰店,hmashi旗舰店,13410393739,13410393739,13410393739,,https://shop112164829.taobao.com/,,,广东东莞,男装裤子,100.00%,4.89,17.72%,4.83,1.21%,4.83,0.72%,,,,,,,,,,
131,,天猫,点我对话,ikulang艾酷狼服饰旗舰店,ikulang艾酷狼服饰旗舰店,13328966229,13328966229,,,https://shop106064925.taobao.com/,,,福建省泉州市,男装裤子,100.00%,4.94,53.06%,4.91,45.57%,4.9,43.48%,,,,,,,,,,
132,,天猫,点我对话,乔奥乔母婴专营店,乔奥乔母婴专营店,18127935747,18127935747,,,https://shop106099031.taobao.com/,,,广东广州,男装裤子,,4.84,-0.89%,4.81,-0.75%,4.82,-0.65%,,,,,,,,,,
133,,天猫,点我对话,佳柔旗舰店,佳柔旗舰店,15753319555,15753319555,,,https://shop107386079.taobao.com/,,,山东省淄博市,男装裤子,,4.95,59.20%,4.92,56.30%,4.93,57.56%,,,,,,,,,,
134,,天猫,点我对话,韩督旗舰店,韩督旗舰店,4008000808,4008000808,,,https://shop72916096.taobao.com/,,,山东潍坊,男装裤子,,4.88,11.64%,4.86,19.48%,4.86,17.46%,,,,,,,,,,
135,,天猫,点我对话,咻哔嘟哇旗舰店,咻哔嘟哇旗舰店,0769-83060799,0769-83060799,,,https://shop114614068.taobao.com/,,,广东深圳,男装裤子,100.00%,4.89,4.37%,4.87,15.21%,4.88,23.25%,,,,,,,,,,
136,,天猫,点我对话,芙雅凌母婴旗舰店,芙雅凌母婴旗舰店,021-61315525,021-61315525,,,https://shop111051783.taobao.com/,,,上海,男装裤子,,4.9,19.88%,4.9,33.60%,4.9,34.81%,,,,,,,,,,
137,,天猫,点我对话,动力运动专营店,动力运动专营店,021-37017949,021-37017949,,,https://shop64454177.taobao.com/,,,安徽合肥,男装裤子,,4.94,56.16%,4.92,53.77%,4.91,48.67%,,,,,,,,,,
138,,天猫,点我对话,小魔鱼旗舰店,小魔鱼旗舰店,020-26229050,020-26229050,020-26229050,,https://shop103737250.taobao.com/,,,广东省广州市,男装裤子,,4.88,13.63%,4.87,26.80%,4.84,10.03%,,,,,,,,,,
139,,天猫,点我对话,慧宝小屋2008,英儿潮铺,,15726493773,,,https://shop101988563.taobao.com,,,浙江金华,男装裤子,100.00%,4.86,0.00%,4.81,-0.80%,4.81,-0.68%,,,,,,,,,,
140,,天猫,点我对话,纳百川家具城,爱宜欧家具,,13766302089,,,https://shop102767005.taobao.com,,,广东深圳,男装裤子,100.00%,4.77,-2.49%,4.68,-3.79%,4.6,-5.26%,,,,,,,,,,
141,,天猫,点我对话,绚幕服饰专营店,绚幕服饰专营店,18962357082,,,,https://shop106267894.taobao.com,,,江苏苏州,男装裤子,100.00%,4.92,42.28%,4.91,47.19%,4.91,49.54%,,,,,,,,,,
142,,天猫,点我对话,诚子衣舍旗舰店,诚子衣舍旗舰店,18660607636,18660607636,,,https://shop72784789.taobao.com/,,,山东青岛,男装裤子,,4.94,58.45%,4.93,60.86%,4.93,58.64%,,,,,,,,,,
143,,天猫,点我对话,采歌旗舰店,采歌旗舰店,0591-28632789,0591-28632789,,,https://shop106824050.taobao.com/,,,福建福州,男装裤子,,4.9,22.01%,4.8,0.00%,4.8,-0.54%,,,,,,,,,,
144,,天猫,点我对话,iyeal母婴旗舰店,iyeal母婴旗舰店,027-59760580,027-59760580,,,https://shop114284723.taobao.com/,,,湖北省武汉市,男装裤子,,4.88,2.92%,4.89,32.12%,4.9,38.02%,,,,,,,,,,
145,,天猫,点我对话,摩登猫旗舰店,摩登猫旗舰店,15873595073,15873595073,,,https://shop109958935.taobao.com/,,,广东省深圳市,男装裤子,,4.93,49.82%,4.89,37.82%,4.9,40.21%,,,,,,,,,,
146,,天猫,点我对话,介立旗舰店,介立旗舰店,18929564126,18929564126,,,https://shop70986496.taobao.com/,,,广东广州,男装裤子,,4.89,15.78%,4.82,0.00%,4.83,0.00%,,,,,,,,,,
147,,天猫,点我对话,魔豆恩旗舰店,魔豆恩旗舰店,0573-88572207,0573-88572207,,,https://shop104475593.taobao.com/,,,湖南长沙,男装裤子,100.00%,4.89,15.25%,4.81,0.00%,4.82,0.00%,,,,,,,,,,
148,,天猫,点我对话,menirgeli服饰旗舰店,menirgeli服饰旗舰店,13588537501,13588537501,,,https://shop68465152.taobao.com/,,,浙江杭州,男装裤子,100.00%,4.89,16.21%,4.85,12.49%,4.85,12.88%,,,,,,,,,,
149,,天猫,点我对话,csokasn旗舰店,csokasn旗舰店,15828698141,15828698141,,,https://shop70517566.taobao.com/,,,四川成都,男装裤子,,4.87,5.39%,4.86,20.74%,4.86,17.24%,,,,,,,,,,
150,,天猫,点我对话,尘埃之家旗舰店,尘埃之家旗舰店,18257717922,18257717922,,,https://shop107830577.taobao.com/,,,浙江省温州市,男装裤子,100.00%,4.88,10.40%,4.83,3.37%,4.84,9.68%,,,,,,,,,,
151,,天猫,点我对话,卡梵哲服饰旗舰店,卡梵哲服饰旗舰店,13720079587,13720079587,,,https://shop105514779.taobao.com/,,,北京,男装裤子,,4.93,51.51%,4.91,48.66%,4.91,49.37%,,,,,,,,,,
152,,天猫,点我对话,琳黛施服饰旗舰店,琳黛施服饰旗舰店,13867463402,13867463402,13867463402,,https://shop106021625.taobao.com/,,,浙江省杭州市,男装裤子,100.00%,4.8,-1.30%,4.73,-2.02%,4.76,-1.44%,,,,,,,,,,
153,,天猫,点我对话,火焱衫服饰旗舰店,火焱衫服饰旗舰店,13012515000,13012515000,,,https://shop72866324.taobao.com/,,,河北石家庄,男装裤子,100.00%,4.76,-2.11%,4.66,-3.44%,4.64,-3.80%,,,,,,,,,,
154,,天猫,点我对话,jojo旗舰店,jojo旗舰店,0755-28379399,0755-28379399,0755-28379399,,https://shop62736598.taobao.com/,,,广东深圳,男装裤子,100.00%,4.95,60.22%,4.92,49.37%,4.92,45.44%,,,,,,,,,,
155,,天猫,点我对话,哈哈龟旗舰店,哈哈龟旗舰店,0311-85262764,0311-85262764,,,https://shop117047132.taobao.com/,,,河北省石家庄市,男装裤子,,4.97,71.92%,4.96,72.85%,4.96,74.20%,,,,,,,,,,
156,,天猫,点我对话,俞兆林章镇专卖店,俞兆林章镇专卖店,021-51602556,021-51602556,,,https://shop68931139.taobao.com/,,,上海,男装裤子,,4.95,65.34%,4.94,66.01%,4.94,66.06%,,,,,,,,,,
157,,天猫,点我对话,高梵纤美专卖店,高梵纤美专卖店,15803198328,15803198328,,,https://shop111022921.taobao.com/,,,安徽合肥,男装裤子,,4.86,0.00%,4.84,10.44%,4.85,12.20%,,,,,,,,,,
158,,天猫,点我对话,mamabkoo官方旗舰店,mamabkoo官方旗舰店,13601764410,13601764410,,,https://shop62814224.taobao.com/,,,上海,男装裤子,,4.89,20.91%,4.88,30.49%,4.87,26.52%,,,,,,,,,,
159,,天猫,点我对话,cf19670826,彩虹针织服饰商城,,15868341728,,,https://shop101040577.taobao.com,,,,男装裤子,100.00%,4.73,-2.82%,4.7,-2.57%,4.7,-2.61%,,,,,,,,,,
160,,天猫,点我对话,小傻猪da店,捷上折潮衣,,13427435541,13422655330,,https://shop129955535.taobao.com,,,,男装裤子,100.00%,4.83,-0.67%,4.68,-2.89%,4.71,-2.39%,,,,,,,,,,
161,,天猫,点我对话,米度丽旗舰店,米度丽旗舰店,18127935747,,,,https://shop163119562.taobao.com,,,广东广州,男装裤子,,4.82,-1.29%,4.81,-0.79%,4.82,-0.62%,,,,,,,,,,
162,,天猫,点我对话,九年储轩一专卖店,九年储轩一专卖店,13921242431,,,,https://shop112470129.taobao.com,,,江苏省无锡市,男装裤子,,4.88,9.15%,4.8,-0.53%,4.82,0.00%,,,,,,,,,,
163,,天猫,点我对话,皇点旗舰店,皇点旗舰店,0571-86410896,0571-86410896,,,https://shop108697134.taobao.com/,,,浙江杭州,男装裤子,100.00%,4.93,45.36%,4.89,36.51%,4.9,42.44%,,,,,,,,,,
164,,天猫,点我对话,朵米芙旗舰店,朵米芙旗舰店,18969371989,18969371989,,,https://shop106561308.taobao.com/,,,浙江省金华市,男装裤子,100.00%,4.82,-0.90%,4.75,-1.54%,4.76,-1.37%,,,,,,,,,,
165,,天猫,点我对话,xlotus旗舰店,xlotus旗舰店,13163310475,13163310475,13163310475,,https://shop66719348.taobao.com/,,,湖南株洲,男装裤子,,4.83,-0.64%,4.82,0.00%,4.83,1.04%,,,,,,,,,,
166,,天猫,点我对话,fairsoodi淑女笛旗舰店,fairsoodi淑女笛旗舰店,13223043086,13223043086,,,https://shop113176486.taobao.com/,,,河南省郑州市,男装裤子,100.00%,4.94,52.03%,4.91,48.33%,4.91,47.78%,,,,,,,,,,
167,,天猫,点我对话,翡慕旗舰店,翡慕旗舰店,13302471555,13302471555,13302471555,,https://shop265295404.taobao.com/,,,广东广州,男装裤子,100.00%,4.79,-1.63%,4.7,-2.60%,4.7,-2.62%,,,,,,,,,,
168,,天猫,点我对话,聚泽服饰专营店,聚泽服饰专营店,4008000808,4008000808,,,https://shop59513987.taobao.com/,,,浙江省杭州市,男装裤子,100.00%,4.95,63.72%,4.93,61.99%,4.93,58.99%,,,,,,,,,,
169,,天猫,点我对话,羽者运动户外专营店,羽者运动户外专营店,18665617765,18665617765,,,https://shop68612088.taobao.com/,,,广东广州,男装裤子,,4.81,-1.26%,4.82,0.00%,4.8,-0.51%,,,,,,,,,,
170,,天猫,点我对话,啄木鸟男装旗舰店,啄木鸟男装旗舰店,0576-85317907,0576-85317907,,,https://shop103365115.taobao.com/,,,浙江台州,男装裤子,100.00%,4.94,51.68%,4.93,62.51%,4.93,61.87%,,,,,,,,,,
171,,天猫,点我对话,tonyguch旗舰店,tonyguch旗舰店,029-89536329,029-89536329,,,https://shop110272250.taobao.com/,,,陕西西安,男装裤子,100.00%,4.89,16.57%,4.86,20.90%,4.89,34.50%,,,,,,,,,,
172,,天猫,点我对话,古棉旗舰店,古棉旗舰店,13605158308,13605158308,,,https://shop111278502.taobao.com/,,,浙江杭州,男装裤子,100.00%,4.92,38.42%,4.89,38.88%,4.89,38.98%,,,,,,,,,,
173,,天猫,点我对话,摩登新人类旗舰店,摩登新人类旗舰店,,18627757790,,,https://shop108638664.taobao.com/,,,浙江省湖州市,男装裤子,100.00%,4.88,0.00%,4.79,-1.11%,4.79,-1.15%,,,,,,,,,,
174,,天猫,点我对话,右姿旗舰店,右姿旗舰店,13602795915,13602795915,,,https://shop112841201.taobao.com/,,,广东省广州市,男装裤子,100.00%,4.84,0.00%,4.81,0.00%,4.82,0.00%,,,,,,,,,,
175,,天猫,点我对话,大哥头旗舰店,大哥头旗舰店,15218827721,15218827721,,,https://shop100059633.taobao.com/,,,广东省广州市,男装裤子,100.00%,4.81,-1.06%,4.77,-1.12%,4.77,-1.13%,,,,,,,,,,
176,,天猫,点我对话,tangy天意旗舰店,tangy天意旗舰店,0755-21525875,0755-21525875,,,https://shop63253551.taobao.com/,,,广东深圳,男装裤子,,4.93,45.48%,4.9,42.31%,4.9,39.75%,,,,,,,,,,
177,,天猫,点我对话,精灵宝贝母婴旗舰店,精灵宝贝母婴旗舰店,0752-8944180,0752-8944180,,,https://shop105722811.taobao.com/,,,广东惠州,男装裤子,,4.91,21.47%,4.9,37.00%,4.91,40.50%,,,,,,,,,,
178,,天猫,点我对话,红韩服饰旗舰店,红韩服饰旗舰店,15601788466,15601788466,,,https://shop69189233.taobao.com/,,,上海,男装裤子,,4.86,0.00%,4.85,15.45%,4.84,6.75%,,,,,,,,,,
179,,天猫,点我对话,小吉利0,衣l恋,13752370895,13502006207,13783700752,,https://shop101828951.taobao.com,,,浙江省嘉兴市,男装裤子,100.00%,4.9,22.04%,4.87,27.60%,4.88,28.55%,,,,,,,,,,
180,,天猫,点我对话,vivi梅囡zi,Babygirl韩版女装,15282788376,15282788376,,,https://shop70737962.taobao.com,,,浙江宁波,男装裤子,100.00%,4.88,8.83%,4.87,24.06%,4.86,22.50%,,,,,,,,,,
181,,天猫,点我对话,吻乐旗舰店,吻乐旗舰店,15919348443,15919348443,,,https://shop112345081.taobao.com/,,,广东中山,男装裤子,100.00%,4.88,9.69%,4.83,3.71%,4.82,0.00%,,,,,,,,,,
182,,天猫,点我对话,韵染男装旗舰店,韵染男装旗舰店,18015663438,18015663438,,,https://shop112044001.taobao.com/,,,杭州市,男装裤子,,4.91,35.13%,4.9,41.56%,4.89,39.21%,,,,,,,,,,
183,,天猫,点我对话,polkadot旗舰店,polkadot旗舰店,020-89057425,020-89057425,,,https://shop73197380.taobao.com/,,,广东省广州市,男装裤子,,4.84,-0.54%,4.84,7.81%,4.84,9.17%,,,,,,,,,,
184,,天猫,点我对话,邦爵尔顿旗舰店,邦爵尔顿旗舰店,18015457609,18015457609,,,https://shop111980155.taobao.com/,,,江苏苏州,男装裤子,,4.95,63.73%,4.94,67.32%,4.94,66.23%,,,,,,,,,,
185,,天猫,点我对话,娄娄旗舰店,娄娄旗舰店,18131955438,18131955438,,,https://shop109168150.taobao.com/,,,河北省邢台市,男装裤子,100.00%,4.91,30.66%,4.85,12.03%,4.84,9.46%,,,,,,,,,,
186,,天猫,点我对话,优韵康旗舰店,优韵康旗舰店,,4008858581,,,https://shop105106494.taobao.com/,,,广东省惠州市,男装裤子,100.00%,4.89,3.68%,4.86,9.26%,4.87,12.46%,,,,,,,,,,
187,,天猫,点我对话,吻恒旗舰店,吻恒旗舰店,13429661710,13429661710,,,https://shop114080403.taobao.com/,,,浙江省杭州市,男装裤子,100.00%,4.92,37.19%,4.87,25.53%,4.87,24.42%,,,,,,,,,,
188,,天猫,点我对话,七只羊旗舰店,七只羊旗舰店,0912-6663388,0912-6663388,,,https://shop69015758.taobao.com/,,,陕西榆林,男装裤子,100.00%,4.9,27.92%,4.87,26.05%,4.86,21.91%,,,,,,,,,,
189,,天猫,点我对话,非想天旗舰店,非想天旗舰店,18118392377,18118392377,,,https://shop60380111.taobao.com/,,,江苏常州,男装裤子,,4.84,0.00%,4.8,0.00%,4.79,-0.76%,,,,,,,,,,
190,,天猫,点我对话,氧气先生三麟华明专卖店,氧气先生三麟华明专卖店,0592-5686569,0592-5686569,0592-5686569,,https://shop114755812.taobao.com/,,,福建省厦门市,男装裤子,,4.82,-0.93%,4.79,-0.69%,4.79,-0.75%,,,,,,,,,,
191,,天猫,点我对话,宸轩旗舰店,宸轩旗舰店,4006161387,4006161387,,,https://shop105229095.taobao.com/,,,广东省深圳市,男装裤子,,4.91,35.01%,4.86,21.95%,4.85,14.14%,,,,,,,,,,
192,,天猫,点我对话,衣衫来客旗舰店,衣衫来客旗舰店,18000528597,18000528597,,,https://shop67854605.taobao.com/,,,广东广州,男装裤子,100.00%,4.85,0.00%,4.81,0.00%,4.8,-0.59%,,,,,,,,,,
193,,天猫,点我对话,山人运动山人专卖店,山人运动山人专卖店,0312-5535444,0312-5535444,,,https://shop102045782.taobao.com/,,,河北省保定市,男装裤子,100.00%,4.94,57.85%,4.93,57.63%,4.92,54.85%,,,,,,,,,,
194,,天猫,点我对话,odbo官方旗舰店,odbo官方旗舰店,18124653052,18124653052,,,https://shop70952572.taobao.com/,,,广东深圳,男装裤子,,4.91,35.92%,4.88,31.41%,4.89,38.23%,,,,,,,,,,
195,,天猫,点我对话,oumefan旗舰店,oumefan旗舰店,0573-82810292,0573-82810292,,,https://shop70710642.taobao.com/,,,上海,男装裤子,,4.89,16.60%,4.87,27.54%,4.87,27.10%,,,,,,,,,,
196,,天猫,点我对话,井然旗舰店,井然旗舰店,0773-8989466,0773-8989466,,,https://shop109732296.taobao.com/,,,北京,男装裤子,100.00%,4.92,34.72%,4.89,33.20%,4.86,17.26%,,,,,,,,,,
197,,天猫,点我对话,途讯运动专营店,途讯运动专营店,010-67217826,010-67217826,,,https://shop66342382.taobao.com/,,,北京,男装裤子,,4.88,5.67%,4.84,5.78%,4.83,0.00%,,,,,,,,,,
198,,天猫,点我对话,西街网官方旗舰店,西街网官方旗舰店,4006309630,4006309630,,,https://shop63277017.taobao.com/,,,北京,男装裤子,100.00%,4.78,-1.81%,4.74,-1.97%,4.73,-1.99%,,,,,,,,,,
199,,天猫,点我对话,自然男装1989,自然男装,,,17505533959,,https://shop60588864.taobao.com,,,江苏无锡,男装裤子,100.00%,4.85,0.00%,4.83,2.50%,4.83,3.10%,,,,,,,,,,
200,,天猫,点我对话,lw芦苇微微,千亿哥原创迷彩男装,13544574512,13060820670,,,https://shop103513127.taobao.com,,,浙江杭州,男装裤子,100.00%,4.65,-4.42%,4.59,-4.89%,4.61,-4.43%,,,,,,,,,,
201,,天猫,点我对话,德诺家意旗舰店,德诺家意旗舰店,13718521445,13718521445,,,https://shop106859143.taobao.com/,,,北京,男装裤子,,4.92,43.58%,4.89,36.94%,4.9,42.52%,,,,,,,,,,
202,,天猫,点我对话,hkrut旗舰店,hkrut旗舰店,13657917519,13657917519,,,https://shop106451559.taobao.com/,,,江西省南昌市,男装裤子,,4.91,30.43%,4.86,20.05%,4.85,15.50%,,,,,,,,,,
203,,天猫,点我对话,tanyadziahileva旗舰店,tanyadziahileva旗舰店,13962507865,13962507865,,,https://shop110976830.taobao.com/,,,江苏省苏州市,男装裤子,,4.87,6.96%,4.77,-1.06%,4.77,-1.24%,,,,,,,,,,
204,,天猫,点我对话,艾蝶露旗舰店,艾蝶露旗舰店,020-29063283,020-29063283,,,https://shop106019647.taobao.com/,,,广东广州,男装裤子,,4.86,0.00%,4.83,1.61%,4.83,3.88%,,,,,,,,,,
205,,天猫,点我对话,茉淑儿旗舰店,茉淑儿旗舰店,17688685378,15899608540,17688685378,,https://shop103916328.taobao.com/,,,广东省东莞市,男装裤子,100.00%,4.93,51.50%,4.91,49.59%,4.93,57.34%,,,,,,,,,,
206,,天猫,点我对话,铁尚旗舰店,铁尚旗舰店,0571-82779705,0571-82779705,0571-82779705,,https://shop177202545.taobao.com/,,,浙江杭州,男装裤子,,4.76,-2.11%,4.71,-2.30%,4.71,-2.34%,,,,,,,,,,
207,,天猫,点我对话,奇遇母婴专营店,奇遇母婴专营店,13755672698,13755672698,13755672698,,https://shop100326463.taobao.com/,,,江西省南昌市,男装裤子,100.00%,4.98,83.50%,4.98,85.12%,4.98,85.23%,,,,,,,,,,
208,,天猫,点我对话,芭倩罗娜旗舰店,芭倩罗娜旗舰店,0512-87680755,0512-87680755,,,https://shop70964826.taobao.com/,,,江苏苏州,男装裤子,100.00%,4.95,60.32%,4.93,61.95%,4.94,63.25%,,,,,,,,,,
209,,天猫,点我对话,阿尼三布之道专卖店,阿尼三布之道专卖店,15375782118,15375782118,,,https://shop114676573.taobao.com/,,,福建省泉州市,男装裤子,100.00%,4.91,36.67%,4.85,16.86%,4.85,16.12%,,,,,,,,,,
210,,天猫,点我对话,cqb运动户外旗舰店,cqb运动户外旗舰店,0571-64837715,0571-64837715,,,https://shop102692277.taobao.com/,,,浙江杭州,男装裤子,,4.83,-0.67%,4.83,2.24%,4.82,0.00%,,,,,,,,,,
211,,天猫,点我对话,潘客旗舰店,潘客旗舰店,13588440991,13588440991,,,https://shop105112223.taobao.com/,,,浙江省杭州市,男装裤子,100.00%,4.92,42.75%,4.91,46.73%,4.91,49.71%,,,,,,,,,,
212,,天猫,点我对话,格忆森旗舰店,格忆森旗舰店,13456715137,13456715137,,,https://shop73227450.taobao.com/,,,浙江省杭州市,男装裤子,100.00%,4.81,-1.15%,4.73,-1.94%,4.74,-1.91%,,,,,,,,,,
213,,天猫,点我对话,千仞岗服饰旗舰店,千仞岗服饰旗舰店,0512-52365830,0512-52365830,,,https://shop62684074.taobao.com/,,,江苏苏州,男装裤子,,4.88,12.81%,4.86,20.80%,4.89,36.71%,,,,,,,,,,
214,,天猫,点我对话,太子雄旗舰店,太子雄旗舰店,0572-3570020,0572-3570020,,,https://shop106187870.taobao.com/,,,江苏苏州,男装裤子,100.00%,4.86,-0.51%,4.79,-1.21%,4.79,-1.13%,,,,,,,,,,
215,,天猫,点我对话,handaiwei佐轩专卖店,handaiwei佐轩专卖店,18927543836,18927543836,18927543836,,https://shop102287661.taobao.com/,,,广东省广州市,男装裤子,,4.87,5.34%,4.85,12.93%,4.85,11.97%,,,,,,,,,,
216,,天猫,点我对话,圣利奥旗舰店,圣利奥旗舰店,13391361272,13391361272,,,https://shop72518676.taobao.com/,,,上海,男装裤子,,4.87,2.55%,4.76,-1.24%,4.76,-1.33%,,,,,,,,,,
217,,天猫,点我对话,韩潮袭人旗舰店,韩潮袭人旗舰店,18028056467,18028056467,,,https://shop62721814.taobao.com/,,,广东广州,男装裤子,,4.86,0.00%,4.8,0.00%,4.8,-0.64%,,,,,,,,,,
218,,天猫,点我对话,芊娜服饰旗舰店,芊娜服饰旗舰店,13929596975,13929596975,,,https://shop57892681.taobao.com/,,,广东广州,男装裤子,,4.97,74.05%,4.93,60.54%,4.94,62.83%,,,,,,,,,,
219,,天猫,点我对话,嘉诚鸟旗舰店,嘉诚鸟旗舰店,13724024125,13724024125,13724024125,,https://shop113445376.taobao.com/,,,广东省广州市,男装裤子,100.00%,4.88,14.92%,4.81,0.00%,4.81,0.00%,,,,,,,,,,
220,,天猫,点我对话,lalabobo旗舰店,lalabobo旗舰店,010-67940016,010-67940016,,,https://shop69192127.taobao.com/,,,北京,男装裤子,100.00%,4.92,40.90%,4.91,47.40%,4.91,46.18%,,,,,,,,,,
221,,天猫,点我对话,唐姿柔旗舰店,唐姿柔旗舰店,,15355314699,,,https://shop114809440.taobao.com/,,,上海,男装裤子,,4.8,0.78%,4.7,1.43%,4.7,1.23%,,,,,,,,,,
222,,天猫,点我对话,茗慧旗舰店,茗慧旗舰店,0769-88625366,0769-88625366,,,https://shop110417235.taobao.com/,,,广东省东莞市,男装裤子,100.00%,4.91,33.56%,4.87,25.12%,4.87,25.51%,,,,,,,,,,
223,,天猫,点我对话,sllsky服饰旗舰店,sllsky服饰旗舰店,4000607895,4000607895,,,https://shop68996733.taobao.com/,,,广东广州,男装裤子,,4.9,23.11%,4.89,36.01%,4.89,36.98%,,,,,,,,,,
224,,天猫,点我对话,梅玲龙旗舰店,梅玲龙旗舰店,18617385510,18617385510,,,https://shop113929722.taobao.com/,,,广东中山,男装裤子,100.00%,4.96,67.40%,4.93,60.19%,4.93,58.24%,,,,,,,,,,
225,,天猫,点我对话,松帅旗舰店,松帅旗舰店,15306567591,15306567591,,,https://shop248898731.taobao.com/,,,浙江杭州,男装裤子,100.00%,4.82,-0.92%,4.78,-0.88%,4.8,-0.64%,,,,,,,,,,
226,,天猫,点我对话,酷诺尼旗舰店,酷诺尼旗舰店,028-83961014,028-83961014,,,https://shop103228558.taobao.com/,,,四川省成都市,男装裤子,100.00%,4.88,12.92%,4.88,28.90%,4.86,19.86%,,,,,,,,,,
227,,天猫,点我对话,见者艾旗舰店,见者艾旗舰店,4008000808,4008000808,,,https://shop106626219.taobao.com/,,,广东省广州市,男装裤子,100.00%,4.86,0.00%,4.8,0.00%,4.82,0.00%,,,,,,,,,,
228,,天猫,点我对话,茵曼旗舰店,茵曼旗舰店,4000838300,4000838300,,,https://shop57301243.taobao.com/,,,广东广州,男装裤子,100.00%,4.86,0.00%,4.85,16.19%,4.86,22.10%,,,,,,,,,,
229,,天猫,点我对话,依香瑞裳服饰旗舰店,依香瑞裳服饰旗舰店,010-67927392,010-67927392,,,https://shop110519042.taobao.com/,,,北京,男装裤子,,4.93,46.73%,4.9,42.35%,4.91,47.46%,,,,,,,,,,
230,,天猫,点我对话,wwmm旗舰店,wwmm旗舰店,0512-52660552,0512-52660552,,,https://shop112507791.taobao.com/,,,江苏苏州,男装裤子,100.00%,4.84,0.00%,4.78,-0.93%,4.79,-0.74%,,,,,,,,,,
231,,天猫,点我对话,renfeng服饰旗舰店,renfeng服饰旗舰店,020-36603382,020-36603382,,,https://shop71234377.taobao.com/,,,广东广州,男装裤子,100.00%,4.92,42.96%,4.89,40.20%,4.9,39.83%,,,,,,,,,,
232,,天猫,点我对话,普罗波仕旗舰店,普罗波仕旗舰店,4008000808,4008000808,,,https://shop73296815.taobao.com/,,,广东广州,男装裤子,100.00%,4.88,13.30%,4.84,9.28%,4.84,5.86%,,,,,,,,,,
233,,天猫,点我对话,尊贵马旗舰店,尊贵马旗舰店,020-23373737,020-23373737,,,https://shop73220842.taobao.com/,,,广东广州,男装裤子,100.00%,4.9,28.98%,4.87,26.79%,4.88,31.70%,,,,,,,,,,
234,,天猫,点我对话,森越旗舰店,森越旗舰店,15377988171,15377988171,,,https://shop110999350.taobao.com/,,,福建泉州,男装裤子,,4.85,0.00%,4.84,6.92%,4.84,5.74%,,,,,,,,,,
