编号,公司名,店铺类型,对话,旺旺号,店名,电话1,电话2,电话3,电话4,商家地址,宝贝数,销量,地区,关键词,好评率,描述,描述同比,服务,服务同比,物流,物流同比,好评数,中评数,差评数,月销,月支出佣金,月推广量,商品价格,佣金率,佣金,优惠券信息
88,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao双响炮旗舰店"，"点我对话"),双响炮旗舰店,双响炮旗舰店,4006224881,4006224881,,,https://shop114735891.taobao.com/,70,13564,浙江金华,食品,,4.90476分,0%,4.87796分,0%,4.87701分,0%,,,,,,,,,,
89,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao苏伯旗舰店"，"点我对话"),苏伯旗舰店,苏伯旗舰店,,,,13666361189,https://shop103961096.taobao.com,118,23374,山东， 潍坊,食品,100%,4.93722分,0%,4.92535分,0%,4.91533分,0%,,,,,,,,,,
90,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao广州酒家旗舰店"，"点我对话"),广州酒家旗舰店,广州酒家旗舰店,,,,13926250303,https://shop73229269.taobao.com,143,42620,广东， 广州,食品,100%,4.8978分,0%,4.88012分,0%,4.88106分,0%,,,,,,,,,,
91,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao杜德家居专营店"，"点我对话"),杜德家居专营店,杜德家居专营店,18266941636,,,,https://shop68814482.taobao.com,39,20516,浙江金华,食品,,4.82335分,0%,4.77292分,0%,4.77347分,0%,,,,,,,,,,
92,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao旺通食品专营店"，"点我对话"),旺通食品专营店,旺通食品专营店,4007578777,,4007578777,,https://shop60072094.taobao.com,447,73019,浙江丽水,食品,100.00%,4.89142分,0%,4.83552分,0%,4.83137分,0%,,,,,,,,,,
93,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao君雅食品专营店"，"点我对话"),君雅食品专营店,君雅食品专营店,0573-86027393,,,,https://shop234427993.taobao.com,594,197708,浙江嘉兴,食品,100.00%,4.83712分,0%,4.74694分,0%,4.73968分,0%,,,,,,,,,,
94,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao万佳惠食品专营店"，"点我对话"),万佳惠食品专营店,万佳惠食品专营店,0731-85656918,0731-85656918,,,https://shop121850950.taobao.com/,1305,80772,湖南省长沙市,食品,,4.87698分,0%,4.81976分,0%,4.81647分,0%,,,,,,,,,,
95,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao贡副食品专营店"，"点我对话"),贡副食品专营店,贡副食品专营店,0391-8300909,0391-8300909,,,https://shop111890470.taobao.com/,361,96472,河南省焦作市,食品,,4.84695分,0%,4.79464分,0%,4.78801分,0%,,,,,,,,,,
96,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao克欧克旗舰店"，"点我对话"),克欧克旗舰店,克欧克旗舰店,13775220922,13775220922,,,https://shop100595367.taobao.com/,67,25998,江苏常州,食品,,4.9033分,0%,4.87694分,0%,4.88158分,0%,,,,,,,,,,
97,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao76家居旗舰店"，"点我对话"),76家居旗舰店,76家居旗舰店,0592-3337766,0592-3337766,0592-3337766,,https://shop110466322.taobao.com/,46,6302,福建厦门,食品,,4.91727分,0%,4.88881分,0%,4.87429分,0%,,,,,,,,,,
98,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao居安思家居专营店"，"点我对话"),居安思家居专营店,居安思家居专营店,13824225627,13824225627,,,https://shop107301990.taobao.com/,507,22827,广东惠州,食品,100.00%,4.88415分,0%,4.83405分,0%,4.83463分,0%,,,,,,,,,,
99,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao平安家居专营店"，"点我对话"),平安家居专营店,平安家居专营店,010-61250105,010-61250105,,,https://shop62730997.taobao.com/,112,14226,北京,食品,,4.85452分,0%,4.84134分,0%,4.84462分,0%,,,,,,,,,,
100,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao凤全长万专卖店"，"点我对话"),凤全长万专卖店,凤全长万专卖店,18020763892,18020763892,,,https://shop149667441.taobao.com/,366,42437,福建省厦门市,食品,,4.88427分,0%,4.83012分,0%,4.83307分,0%,,,,,,,,,,
101,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao无穷食品旗舰店"，"点我对话"),无穷食品旗舰店,无穷食品旗舰店,,,,17052840539,https://shop103967046.taobao.com,46,80001,广东省， 潮州市,食品,100%,4.87142分,0%,4.83345分,0%,4.83688分,0%,,,,,,,,,,
102,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao麦麦食品专营店"，"点我对话"),麦麦食品专营店,麦麦食品专营店,,,,18173105168,https://shop112060792.taobao.com,1526,133150,湖南省， 长沙市,食品,100%,4.86399分,0%,4.7994分,0%,4.79548分,0%,,,,,,,,,,
103,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao腾·品"，"点我对话"),腾·品,海誉腾食品专营店,,,,15025080008,https://shop112739436.taobao.com,637,261579,福建省， 厦门市,食品,100%,4.80713分,0%,4.75062分,0%,4.7501分,0%,,,,,,,,,,
104,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao源氏食品专营店"，"点我对话"),源氏食品专营店,源氏食品专营店,4006210027,,,,https://shop113292378.taobao.com,308,77328,上海,食品,,4.85919分,0%,4.81765分,0%,4.80961分,0%,,,,,,,,,,
105,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao三颗糖食品专营店"，"点我对话"),三颗糖食品专营店,三颗糖食品专营店,021-69585121,,,,https://shop110870221.taobao.com,591,74100,上海,食品,100.00%,4.89208分,0%,4.84437分,0%,4.8435分,0%,,,,,,,,,,
106,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao潮昂食品专营店"，"点我对话"),潮昂食品专营店,潮昂食品专营店,0871-63584004,0871-63584004,,,https://shop61978591.taobao.com/,233,44157,云南昆明,食品,100.00%,4.87359分,0%,4.83008分,0%,4.81618分,0%,,,,,,,,,,
107,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao秋和食品专营店"，"点我对话"),秋和食品专营店,秋和食品专营店,0731-85656918,0731-85656918,,,https://shop100259390.taobao.com/,1340,137173,湖南长沙,食品,,4.86042分,0%,4.79536分,0%,4.79347分,0%,,,,,,,,,,
108,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao安源味道食品专营店"，"点我对话"),安源味道食品专营店,安源味道食品专营店,18979992831,18979992831,,,https://shop72741025.taobao.com/,217,44710,江西萍乡,食品,100.00%,4.8469分,0%,4.76365分,0%,4.75812分,0%,,,,,,,,,,
109,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao喜糖铺子食品专营店"，"点我对话"),喜糖铺子食品专营店,喜糖铺子食品专营店,0722-3583708,0722-3583708,,,https://shop71392634.taobao.com/,155,56685,北京,食品,,4.89181分,0%,4.83208分,0%,4.82637分,0%,,,,,,,,,,
110,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao派耀家居专营店"，"点我对话"),派耀家居专营店,派耀家居专营店,18158438784,18158438784,,,https://shop110078661.taobao.com/,451,264186,浙江省金华市,食品,100.00%,4.91747分,0%,4.85831分,0%,4.86034分,0%,,,,,,,,,,
111,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao美的赢联专卖店"，"点我对话"),美的赢联专卖店,美的赢联专卖店,010-67587402,010-67587402,,,https://shop113625073.taobao.com/,51,16460,北京,食品,,4.90627分,0%,4.85053分,0%,4.85837分,0%,,,,,,,,,,
112,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao原始人众人专卖店"，"点我对话"),原始人众人专卖店,原始人众人专卖店,4008700706,4008700706,,,https://shop110418465.taobao.com/,47,16553,浙江省金华市,食品,100.00%,4.87582分,0%,4.83925分,0%,4.8298分,0%,,,,,,,,,,
113,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao一路宠物用品专营店"，"点我对话"),一路宠物用品专营店,一路宠物用品专营店,0756-3366011,0756-3366011,,,https://shop110295063.taobao.com/,276,25963,广东省珠海市,食品,100.00%,4.8865分,0%,4.84606分,0%,4.84588分,0%,,,,,,,,,,
114,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao千宠宠物用品专营店"，"点我对话"),千宠宠物用品专营店,千宠宠物用品专营店,13016650008,13016650008,,,https://shop64208079.taobao.com/,317,59609,上海,食品,,4.88052分,0%,4.84765分,0%,4.8563分,0%,,,,,,,,,,
115,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao展艺旗舰店"，"点我对话"),展艺旗舰店,展艺旗舰店,027-86865861,027-86865861,,,https://shop108716335.taobao.com/,577,270936,上海,食品,,4.91497分,0%,4.88126分,0%,4.87826分,0%,,,,,,,,,,
116,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao玛尔家居旗舰店"，"点我对话"),玛尔家居旗舰店,玛尔家居旗舰店,15967986167,,,18979891468,https://shop106103328.taobao.com,28,14077,江西， 景德镇,食品,100%,4.89285分,0%,4.84878分,0%,4.836分,0%,,,,,,,,,,
117,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao五谷磨房官方旗舰店"，"点我对话"),五谷磨房官方旗舰店,五谷磨房官方旗舰店,,,,4006036080,https://shop57630185.taobao.com,82,314947,广东， 深圳,食品,100%,4.91803分,0%,4.89548分,0%,4.89571分,0%,,,,,,,,,,
118,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao福事多旗舰店"，"点我对话"),福事多旗舰店,福事多旗舰店,0571-88920016,,,,https://shop104871477.taobao.com,110,120857,浙江金华,食品,,4.85927分,0%,4.81658分,0%,4.81679分,0%,,,,,,,,,,
119,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao自然岛旗舰店"，"点我对话"),自然岛旗舰店,自然岛旗舰店,4008000236,,,,https://shop113244904.taobao.com,21,27347,浙江杭州,食品,,4.83868分,0%,4.8228分,0%,4.82441分,0%,,,,,,,,,,
120,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao五芳斋官方旗舰店"，"点我对话"),五芳斋官方旗舰店,五芳斋官方旗舰店,4008773333,,4008773333,,https://shop57302978.taobao.com,153,399695,浙江嘉兴,食品,,4.87444分,0%,4.8507分,0%,4.84956分,0%,,,,,,,,,,
121,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao原始人户外专营店"，"点我对话"),原始人户外专营店,原始人户外专营店,4008700706,,,,https://shop106438471.taobao.com,70,28832,浙江省金华市,食品,,4.88651分,0%,4.8435分,0%,4.83015分,0%,,,,,,,,,,
122,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao东丘食品专营店"，"点我对话"),东丘食品专营店,东丘食品专营店,4007288527,,,,https://shop326414506.taobao.com,237,34916,上海,食品,,4.90376分,0%,4.86632分,0%,4.86716分,0%,,,,,,,,,,
123,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao烤乐仕旗舰店"，"点我对话"),烤乐仕旗舰店,烤乐仕旗舰店,15026784635,,,,https://shop111080521.taobao.com,152,105766,上海,食品,,4.92581分,0%,4.87995分,0%,4.87457分,0%,,,,,,,,,,
124,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao国威食品专营店"，"点我对话"),国威食品专营店,国威食品专营店,020-36766820,020-36766820,,,https://shop71182044.taobao.com/,59,10458,广东广州,食品,100.00%,4.77794分,0%,4.6901分,0%,4.67291分,0%,,,,,,,,,,
125,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao楚味堂食品专营店"，"点我对话"),楚味堂食品专营店,楚味堂食品专营店,18071711207,18071711207,18071711207,,https://shop70175168.taobao.com/,215,10418,湖北武汉,食品,100.00%,4.89754分,0%,4.85687分,0%,4.84256分,0%,,,,,,,,,,
126,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao鸿蓝旗舰店"，"点我对话"),鸿蓝旗舰店,鸿蓝旗舰店,0371-68539656,0371-68539656,,,https://shop111313163.taobao.com/,124,7047,河南省郑州市,食品,100.00%,4.89655分,0%,4.84463分,0%,4.83669分,0%,,,,,,,,,,
127,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao友臣旗舰店"，"点我对话"),友臣旗舰店,友臣旗舰店,0571-86135206,0571-86135206,,,https://shop105082170.taobao.com/,28,41085,福建省泉州市,食品,,4.88121分,0%,4.85685分,0%,4.84653分,0%,,,,,,,,,,
128,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoyuewoo悦物旗舰店"，"点我对话"),yuewoo悦物旗舰店,yuewoo悦物旗舰店,18072396655,18072396655,,,https://shop106439429.taobao.com/,140,30266,北京,食品,,4.9084分,0%,4.89352分,0%,4.89623分,0%,,,,,,,,,,
129,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao科翼旗舰店"，"点我对话"),科翼旗舰店,科翼旗舰店,13396790314,13396790314,,,https://shop111074546.taobao.com/,35,41179,浙江金华,食品,100.00%,4.87198分,0%,4.83399分,0%,4.83107分,0%,,,,,,,,,,
130,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao津津食品旗舰店"，"点我对话"),津津食品旗舰店,津津食品旗舰店,,,,0512-67519277,https://shop73384689.taobao.com,106,20065,江苏省， 苏州市,食品,100%,4.87724分,0%,4.87402分,0%,4.86563分,0%,,,,,,,,,,
131,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao宇仔食品旗舰店"，"点我对话"),宇仔食品旗舰店,宇仔食品旗舰店,0517-84800558,,,,https://shop119397844.taobao.com,9,11531,江苏淮安,食品,,4.8155分,0%,4.74314分,0%,4.7327分,0%,,,,,,,,,,
132,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao亨如食品专营店"，"点我对话"),亨如食品专营店,亨如食品专营店,15146058889,,,,https://shop105935904.taobao.com,252,95843,上海,食品,,4.77651分,0%,4.69668分,0%,4.69136分,0%,,,,,,,,,,
133,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao岚木食品专营店"，"点我对话"),岚木食品专营店,岚木食品专营店,021-39882028,,,,https://shop66449710.taobao.com,900,63614,上海,食品,,4.87052分,0%,4.83252分,0%,4.8254分,0%,,,,,,,,,,
134,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao四川天味食品专营店"，"点我对话"),四川天味食品专营店,四川天味食品专营店,028-82808110,028-82808110,,,https://shop102229523.taobao.com/,121,61766,四川成都,食品,100.00%,4.91216分,0%,4.86348分,0%,4.85954分,0%,,,,,,,,,,
135,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao畅享食品专营店"，"点我对话"),畅享食品专营店,畅享食品专营店,0731-89565858,0731-89565858,,,https://shop111209089.taobao.com/,353,84578,湖南省长沙市,食品,100.00%,4.80473分,0%,4.72981分,0%,4.73121分,0%,,,,,,,,,,
136,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao乐扣乐扣峻佳专卖店"，"点我对话"),乐扣乐扣峻佳专卖店,乐扣乐扣峻佳专卖店,0433-4337333,0433-4337333,,,https://shop73229391.taobao.com/,390,42514,上海,食品,100.00%,4.90273分,0%,4.88061分,0%,4.8871分,0%,,,,,,,,,,
137,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao宝珠山旗舰店"，"点我对话"),宝珠山旗舰店,宝珠山旗舰店,4001515987,4001515987,,,https://shop151700405.taobao.com/,55,36995,山西省吕梁市,食品,,4.82089分,0%,4.76858分,0%,4.77626分,0%,,,,,,,,,,
138,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao喜之龙办公旗舰店"，"点我对话"),喜之龙办公旗舰店,喜之龙办公旗舰店,13383117177,13383117177,,,https://shop145860049.taobao.com/,796,24596,河北省石家庄市,食品,100.00%,4.92542分,0%,4.85927分,0%,4.84815分,0%,,,,,,,,,,
139,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaonathome旗舰店"，"点我对话"),nathome旗舰店,nathome旗舰店,021-62537263,021-62537263,,,https://shop66418531.taobao.com/,73,31171,上海,食品,100.00%,4.92511分,0%,4.92088分,0%,4.9246分,0%,,,,,,,,,,
140,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao帅仕居家日用旗舰店"，"点我对话"),帅仕居家日用旗舰店,帅仕居家日用旗舰店,0757-85775611,0757-85775611,,,https://shop114166424.taobao.com/,108,30436,广东省佛山市,食品,,4.91107分,0%,4.87062分,0%,4.86655分,0%,,,,,,,,,,
141,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao鑫宇烨居家日用专营店"，"点我对话"),鑫宇烨居家日用专营店,鑫宇烨居家日用专营店,18005993712,18005993712,,,https://shop103385576.taobao.com/,142,5408,福建省南平市,食品,,4.8198分,0%,4.79551分,0%,4.8041分,0%,,,,,,,,,,
142,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao爱不释手旗舰店"，"点我对话"),爱不释手旗舰店,爱不释手旗舰店,18068083835,18068083835,,,https://shop108507195.taobao.com/,342,18167,江苏苏州,食品,,4.86727分,0%,4.82611分,0%,4.83448分,0%,,,,,,,,,,
143,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoloveelephant爱象旗舰店"，"点我对话"),loveelephant爱象旗舰店,loveelephant爱象旗舰店,13586019500,13586019500,,,https://shop117867220.taobao.com/,82,28069,浙江台州,食品,100.00%,4.85759分,0%,4.81693分,0%,4.80234分,0%,,,,,,,,,,
144,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao乐扣乐扣趣彩专卖店"，"点我对话"),乐扣乐扣趣彩专卖店,乐扣乐扣趣彩专卖店,18067098140,18067098140,18067098140,,https://shop73240489.taobao.com/,296,33924,浙江省杭州市,食品,,4.91163分,0%,4.89109分,0%,4.89303分,0%,,,,,,,,,,
145,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao元素家居专营店"，"点我对话"),元素家居专营店,元素家居专营店,0755-23016722,0755-23016722,,,https://shop112767035.taobao.com/,126,11845,广东省深圳市,食品,,4.89433分,0%,4.84434分,0%,4.84849分,0%,,,,,,,,,,
146,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaodanuo旗舰店"，"点我对话"),danuo旗舰店,danuo旗舰店,0633-7956786,,,18300354653,https://shop109915289.taobao.com,23,26639,山东， 日照,食品,100%,4.9178分,0%,4.87612分,0%,4.87635分,0%,,,,,,,,,,
147,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao九珍果食品专营店"，"点我对话"),九珍果食品专营店,九珍果食品专营店,18989452477,,,,https://shop108703670.taobao.com,625,36716,浙江杭州,食品,,4.88341分,0%,4.81814分,0%,4.83257分,0%,,,,,,,,,,
148,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao士力架官方旗舰店"，"点我对话"),士力架官方旗舰店,士力架官方旗舰店,4000033318,,,,https://shop103988641.taobao.com,41,19699,广东广州,食品,100.00%,4.91578分,0%,4.86512分,0%,4.85065分,0%,,,,,,,,,,
149,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao研盛食品专营店"，"点我对话"),研盛食品专营店,研盛食品专营店,18019430800,,,,https://shop112124628.taobao.com,645,86125,上海,食品,,4.87201分,0%,4.86106分,0%,4.85593分,0%,,,,,,,,,,
150,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao健力多官方旗舰店"，"点我对话"),健力多官方旗舰店,健力多官方旗舰店,020-28956636,020-28956636,,,https://shop110251419.taobao.com/,23,27906,广东广州,食品,100.00%,4.89166分,0%,4.83025分,0%,4.8299分,0%,,,,,,,,,,
151,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao蔡林记旗舰店"，"点我对话"),蔡林记旗舰店,蔡林记旗舰店,027-88395650,027-88395650,,,https://shop145407642.taobao.com/,110,124312,湖北武汉,食品,100.00%,4.84394分,0%,4.84139分,0%,4.8433分,0%,,,,,,,,,,
152,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao亿迪宠物用品旗舰店"，"点我对话"),亿迪宠物用品旗舰店,亿迪宠物用品旗舰店,4006356756,4006356756,,,https://shop111192214.taobao.com/,70,82633,河北石家庄,食品,,4.87743分,0%,4.8495分,0%,4.85137分,0%,,,,,,,,,,
153,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao霖港家居专营店"，"点我对话"),霖港家居专营店,霖港家居专营店,4001600345,4001600345,,,https://shop113089057.taobao.com/,329,13930,天津,食品,100.00%,4.9226分,0%,4.90759分,0%,4.89617分,0%,,,,,,,,,,
154,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao宏达居家日用旗舰店"，"点我对话"),宏达居家日用旗舰店,宏达居家日用旗舰店,0533-4590998,0533-4590998,,,https://shop72233284.taobao.com/,82,6848,山东淄博,食品,,4.90956分,0%,4.88389分,0%,4.88014分,0%,,,,,,,,,,
155,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao明信居家日用旗舰店"，"点我对话"),明信居家日用旗舰店,明信居家日用旗舰店,15036703763,15036703763,,,https://shop116591616.taobao.com/,154,106427,河南郑州,食品,,4.87908分,0%,4.82354分,0%,4.83002分,0%,,,,,,,,,,
156,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao知家家居专营店"，"点我对话"),知家家居专营店,知家家居专营店,0579-85223527,0579-85223527,,,https://shop109785821.taobao.com/,810,26605,浙江金华,食品,100.00%,4.91753分,0%,4.8989分,0%,4.89467分,0%,,,,,,,,,,
157,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao金妙卡办公专营店"，"点我对话"),金妙卡办公专营店,金妙卡办公专营店,,18926874588,,,https://shop163032386.taobao.com/,1,3,,食品,100.00%,4.95652分,0%,4.91304分,0%,4.91304分,0%,,,,,,,,,,
158,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao乔萱居家日用专营店"，"点我对话"),乔萱居家日用专营店,乔萱居家日用专营店,15327311299,15327311299,15327311299,,https://shop110827462.taobao.com/,138,65724,湖北省武汉市,食品,100.00%,4.90155分,0%,4.85109分,0%,4.84795分,0%,,,,,,,,,,
159,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao香唯食品专营店"，"点我对话"),香唯食品专营店,香唯食品专营店,,,,15900988908,https://shop57615316.taobao.com,261,20078,上海， 上海市,食品,100%,4.87445分,0%,4.82731分,0%,4.81784分,0%,,,,,,,,,,
160,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao客品食品专营店"，"点我对话"),客品食品专营店,佰客思食品专营店,,,,7532521068,https://shop111697591.taobao.com,472,189780,福建， 厦门,食品,100%,4.8263分,0%,4.74788分,0%,4.74879分,0%,,,,,,,,,,
161,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao金恩食品专营店"，"点我对话"),金恩食品专营店,金恩食品专营店,18966266057,,,,https://shop116372565.taobao.com,45,15606,浙江温州,食品,,4.83138分,0%,4.86059分,0%,4.86145分,0%,,,,,,,,,,
162,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao老香农旗舰店"，"点我对话"),老香农旗舰店,老香农旗舰店,0571-63804582,,,,https://shop230050422.taobao.com,48,35032,江苏连云港,食品,,4.83883分,0%,4.80795分,0%,4.81836分,0%,,,,,,,,,,
163,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao吃货食品专营店"，"点我对话"),吃货食品专营店,吃货食品专营店,010-65437782,010-65437782,010-65437782,,https://shop106739573.taobao.com/,232,28351,湖北省荆门市,食品,100.00%,4.84536分,0%,4.79167分,0%,4.79286分,0%,,,,,,,,,,
164,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao甘汁园旗舰店"，"点我对话"),甘汁园旗舰店,甘汁园旗舰店,025-52795262,025-52795262,025-52795262,,https://shop64961687.taobao.com/,99,45960,江苏南京,食品,100.00%,4.93574分,0%,4.88604分,0%,4.8771分,0%,,,,,,,,,,
165,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao北五季食品专营店"，"点我对话"),北五季食品专营店,北五季食品专营店,4006286018,4006286018,,,https://shop110871150.taobao.com/,89,43453,黑龙江哈尔滨,食品,,4.85978分,0%,4.82198分,0%,4.80553分,0%,,,,,,,,,,
166,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao桂发祥十八街旗舰店"，"点我对话"),桂发祥十八街旗舰店,桂发祥十八街旗舰店,18142020853,13752269400,,,https://shop61567408.taobao.com/,44,17807,天津,食品,,4.85513分,0%,4.82172分,0%,4.81406分,0%,,,,,,,,,,
167,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao御食园食品旗舰店"，"点我对话"),御食园食品旗舰店,御食园食品旗舰店,010-57728779,010-57728779,,,https://shop58011778.taobao.com/,125,12154,北京,食品,100.00%,4.85918分,0%,4.84643分,0%,4.83683分,0%,,,,,,,,,,
168,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao小鹿妈妈家喜专卖店"，"点我对话"),小鹿妈妈家喜专卖店,小鹿妈妈家喜专卖店,0551-65111038,0551-65111038,,,https://shop117294712.taobao.com/,84,21432,安徽省合肥市,食品,100.00%,4.94115分,0%,4.90991分,0%,4.90142分,0%,,,,,,,,,,
169,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao宝利鸿旗舰店"，"点我对话"),宝利鸿旗舰店,宝利鸿旗舰店,13566881085,13566881085,,,https://shop116368191.taobao.com/,486,13159,浙江省台州市,食品,100.00%,4.9243分,0%,4.8983分,0%,4.88942分,0%,,,,,,,,,,
170,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao酷龙家居专营店"，"点我对话"),酷龙家居专营店,酷龙家居专营店,0576-81101033,0576-81101033,,,https://shop102555831.taobao.com/,160,65840,浙江省台州市,食品,100.00%,4.88407分,0%,4.8613分,0%,4.85963分,0%,,,,,,,,,,
171,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao海氏海诺旗舰店"，"点我对话"),海氏海诺旗舰店,海氏海诺旗舰店,0532-83108976,0532-83108976,,,https://shop150069607.taobao.com/,68,53248,山东青岛,食品,100.00%,4.92924分,0%,4.89846分,0%,4.88547分,0%,,,,,,,,,,
172,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao怡岚居家日用旗舰店"，"点我对话"),怡岚居家日用旗舰店,怡岚居家日用旗舰店,18655250001,18655250001,18655250001,,https://shop116752517.taobao.com/,58,12009,安徽省蚌埠市,食品,,4.89401分,0%,4.84841分,0%,4.85102分,0%,,,,,,,,,,
173,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao洁乐适旗舰店"，"点我对话"),洁乐适旗舰店,洁乐适旗舰店,13711118100,0755-23572523,,,https://shop117892252.taobao.com/,22,113720,广东中山,食品,100.00%,4.87031分,0%,4.85353分,0%,4.86195分,0%,,,,,,,,,,
174,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao航图旗舰店"，"点我对话"),航图旗舰店,航图旗舰店,15988501243,15988501243,,,https://shop107406988.taobao.com/,30,39324,浙江省金华市,食品,,4.89479分,0%,4.8527分,0%,4.86227分,0%,,,,,,,,,,
175,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao如玉苑食品专营店"，"点我对话"),如玉苑食品专营店,如玉苑食品专营店,,,,18959690008,https://shop112522343.taobao.com,102,17447,福建省， 漳州市,食品,100%,4.84161分,0%,4.73618分,0%,4.7311分,0%,,,,,,,,,,
