编号,公司名,店铺类型,对话,旺旺号,店名,电话1,电话2,电话3,电话4,商家地址,宝贝数,销量,地区,关键词,好评率,描述,描述同比,服务,服务同比,物流,物流同比,好评数,中评数,差评数,月销,月支出佣金,月推广量,商品价格,佣金率,佣金,优惠券信息
88,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaozhouminmin_007"，"点我对话"),zhouminmin_007,子涵时尚,,04152149660,13358772855,13358772855,https://shop58071521.taobao.com,149,3,辽宁省丹东市,线衣女,99%,4.875分,39.18%,4.875分,24.29%,4.91304分,45.32%,,,,,,,,,,
89,,五心,=HYPERLINK("aliim:sendmsg?&touid=cntaobao卓悦名品汇"，"点我对话"),卓悦名品汇,卓悦名品汇,,,,15727809746,https://shop443988954.taobao.com,41,0,浙江省温州市,线衣男,100%,4.98773分,94.03%,4.98773分,92.57%,4.9816分,88.43%,,,,,,,,,,
90,,四冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoytmvss00pp"，"点我对话"),ytmvss00pp,馭龍閣網絡貿易,,,15026820901,15026820901,https://shop102587565.taobao.com,16,6138,,线衣男,金牌卖家,4.77943分,-0.69%,4.79851分,-0.93%,4.78684分,-1.27%,,,,,,,,,,
91,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao卡微儿邦威旗舰店"，"点我对话"),卡微儿邦威旗舰店,卡微儿邦威旗舰店,,,,13412008787,https://shop108149935.taobao.com,481,27152,广东， 东莞,线衣女,韩版,4.89587分,17.97%,4.79446分,0.76%,4.79807分,0.87%,,,,,,,,,,
92,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao戎祥纯旗舰店"，"点我对话"),戎祥纯旗舰店,戎祥纯旗舰店,,,,13044753777,https://shop466071193.taobao.com,8298,916,河南省新乡市,线衣女,100%,4.77368分,2.04%,4.71429分,2.42%,4.73355分,2.20%,,,,,,,,,,
93,,四冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao尤艾美衣"，"点我对话"),尤艾美衣,尤艾美衣,13533606647,,,,https://shop106668210.taobao.com,268,1492,广东省广州市,线衣女,低腰款,4.68685分,-2.24%,4.72349分,-2.30%,4.73081分,-2.28%,,,,,,,,,,
94,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao韩货商行"，"点我对话"),韩货商行,wemi围觅,,,18561865546,18561865546,https://shop33754978.taobao.com,117,395,山东省青岛市,线衣女,99.5%,4.84478,24.48%,4.88571,30.78%,4.88482分,27.57%,,,,,,,,,,
95,,四冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoqq360041431"，"点我对话"),qq360041431,蓓受关注 高品质 高性价比 实拍女装,,15088683673,15868186375,15868186375,https://shop.taobao.com,220,218,浙江省杭州市,线衣女,99.7%,4.87657,39.95%,4.92748,56.08%,4.9198分,49.57%,,,,,,,,,,
96,,四冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao网可然2005"，"点我对话"),网可然2005,网家宝潮袜店,,,18072811282,18072811282,https://shop33148172.taobao.com,196,0,浙江省杭州市,线衣女,99.1%,4.93478分,68.27%,4.82609分,0.18%,4.86957分,17.98%,,,,,,,,,,
97,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao美好的眷恋"，"点我对话"),美好的眷恋,罗莉莎时装,,,13076549522,13076549522,https://shop110562993.taobao.com,154,334,广东省揭阳市,线衣女,96.9%,4.94137分,71.47%,4.95765分,74.35%,4.96417分,77.47%,,,,,,,,,,
98,,四冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaocxw198808"，"点我对话"),cxw198808,西xi银誓,,,13153102272,13153102272,https://shop101020562.taobao.com,301,477,山东省济南市,线衣女,纯银款,4.76046,-1.13%,4.79943,-1.05%,4.80894分,-0.99%,,,,,,,,,,
99,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoesey逸阳德韵巧女人专卖店"，"点我对话"),esey逸阳德韵巧女人专卖店,esey逸阳德韵巧女人专卖店,,,,027-86713343,https://shop105474054.taobao.com,1061,1095,湖北， 武汉,线衣女,潮流女裤,4.91463分,32.75%,4.89138分,35.64%,4.89469分,34.18%,,,,,,,,,,
100,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao傻样店铺"，"点我对话"),傻样店铺,甄度品牌店,,0592-7114569,13606003102,13606003102,https://shop60454269.taobao.com,40,1411,福建省厦门市,线衣女,黑色系,4.81811分,11.50%,4.86533分,18.44%,4.87771分,23.10%,,,,,,,,,,
101,,四冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoyimu_ma"，"点我对话"),yimu_ma,沫沫家美袜店,,,15291093926,15291093926,https://shop108618560.taobao.com,35,1,陕西省咸阳市,线衣女,我的衣橱,4.88141分,42.30%,4.90385分,41.77%,4.90705分,41.55%,,,,,,,,,,
102,,二钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobaotb464509687"，"点我对话"),tb464509687,熙老板美妆,,,,15779562044,https://shop251693997.taobao.com,61,0,江西省宜春市,线衣女,100%,4.99513分,97.37%,4.99757分,98.40%,4.99757分,98.36%,,,,,,,,,,
103,,三冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao天之美88"，"点我对话"),天之美88,天之美泳衣,,,18624293261,,https://shop36961764.taobao.com,194,136,辽宁省葫芦岛市,线衣女,金牌卖家,4.96248,78.30%,4.96433,75.52%,4.96679分,77.07%,,,,,,,,,,
104,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaogjjbygd"，"点我对话"),gjjbygd,惠衣坊折扣店 实体店,13585830898,13585830898,,13585830898,https://shop35189035.taobao.com,916,257,上海市,线衣女,金牌卖家,4.91722分,59.72%,4.93819分,62.56%,4.93709分,60.44%,,,,,,,,,,
105,,五冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao崔记商行"，"点我对话"),崔记商行,小而美崔记商行饰品批发,,13165065198,13165065198,13165065198,https://shop58338923.taobao.com,596,145,山东省青岛市,线衣女,99.6%,4.91667分,54.96%,4.96667分,77.70%,4.96667分,76.66%,,,,,,,,,,
106,,二钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobaowtyyuii1111"，"点我对话"),wtyyuii1111,莱克爱购,,,,13632300010,https://shop490783447.taobao.com,33,81,广东省广州市,线衣女,偏爱单肩,4.99183分,96.02%,4.9902分,94.06%,4.9902分,93.84%,,,,,,,,,,
107,,一冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao中国海尔斯"，"点我对话"),中国海尔斯,中国海尔斯,,15957888060,,15957888060,https://shop.taobao.com,82,117,浙江省宁波市,线衣女,97%,4.69231,-2.79%,4.72186,-2.73%,4.73878分,-2.40%,,,,,,,,,,
108,,一冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao宜宾陈有文"，"点我对话"),宜宾陈有文,NALIMIAI 品牌工厂店,,0752-8237973,13413113038,13413113038,https://shop104139221.taobao.com,72,38,广东省惠州市,线衣女,金牌卖家,4.95583分,78.51%,4.96319分,77.71%,4.96074分,75.31%,,,,,,,,,,
109,,一冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao佳乐坊_2009"，"点我对话"),佳乐坊_2009,佳乐坊商务女装,,,13843271161,13843271161,https://shop37021530.taobao.com,92,74,吉林市,线衣女,99.3%,4.70769分,-1.81%,4.76154分,-1.52%,4.81538分,-0.53%,,,,,,,,,,
110,,一钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobaog小蝶恋"，"点我对话"),g小蝶恋,意曼迪服饰,,,,15992179927,https://shop.taobao.com,1077,254,广东省江门市,线衣女,100%,4.89583,49.32%,4.95833,74.76%,4.9375分,60.70%,,,,,,,,,,
111,,一心,=HYPERLINK("aliim:sendmsg?&touid=cntaobaotb356685505"，"点我对话"),tb356685505,衣见钟情衣品,,,,13085156575,https://shop446647807.taobao.com,14,0,湖北省宜昌市,线衣女,100%,5.0分,100.00%,5.0分,100.00%,5.0分,100.00%,,,,,,,,,,
112,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaosuoceu素琛旗舰店"，"点我对话"),suoceu素琛旗舰店,suoceu素琛旗舰店,,,,13306059872,https://shop413292683.taobao.com,102,3217,福建省厦门市,线衣女,简约时尚,4.92506分,40.96%,4.85693分,15.22%,4.8588分,11.74%,,,,,,,,,,
113,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobaolarslarsen旗舰店"，"点我对话"),larslarsen旗舰店,LARSLARSEN旗舰店,,,,18974942116,https://shop567998051.taobao.com,54,1275,北京,线衣女,小众手表,4.93378分,40.43%,4.91542分,44.28%,4.93378分,53.68%,,,,,,,,,,
114,,三钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobao伍贰伍零零"，"点我对话"),伍贰伍零零,伍贰零母婴店,,,,18119657950,https://shop141564697.taobao.com,18,213,安徽省合肥市,线衣女,97.6%,4.8283,8.62%,4.84717,2.09%,4.88302分,20.75%,,,,,,,,,,
115,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaotaiers"，"点我对话"),taiers,楹榆宝贝,13867938038,,13867938038,13867938038,https://shop34469522.taobao.com,513,470,浙江省金华市,线衣女,99.6%,4.85607分,22.20%,4.88235分,21.27%,4.88221分,17.51%,,,,,,,,,,
116,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao赔钱哇哇哭"，"点我对话"),赔钱哇哇哭,奢适泳衣店,,15355338801,,,https://shop65121468.taobao.com,62,629,浙江省金华市,线衣女,小朋友,4.92956,59.27%,4.93568,55.86%,4.93109分,52.42%,,,,,,,,,,
117,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao漫动啄2007"，"点我对话"),漫动啄2007,动漫画廊漫动19970528,13896257398,02385735447,13896257398,13896257398,https://shop34706088.taobao.com,1403,137,重庆省万州市,线衣女,95.9%,4.71986,-2.85%,4.80851,-1.53%,4.7695分,-2.31%,,,,,,,,,,
118,,一冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaozhanglixl1"，"点我对话"),zhanglixl1,美思诗婷正品屋,,,13329850909,13329850909,https://shop.taobao.com,308,42,湖北省十堰市,线衣女,99.5%,4.76923,-0.53%,4.8022,-0.68%,4.8022分,-0.80%,,,,,,,,,,
119,,一冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaomisszyd"，"点我对话"),misszyd,MISHASPORT,,4008050101,18382328822,18382328822,https://shop59067203.taobao.com,118,126,四川省成都市,线衣女,97.9%,4.57246分,-5.27%,4.65942分,-4.01%,4.65942分,-4.03%,,,,,,,,,,
120,,三冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaowl530674726"，"点我对话"),wl530674726,bomb潮流饰品,,,18057999949,18057999949,https://shop101164368.taobao.com,179,546,浙江省金华市,线衣女,99.5%,4.86559分,27.35%,4.88455分,22.74%,4.87766分,14.32%,,,,,,,,,,
121,,零心,=HYPERLINK("aliim:sendmsg?&touid=cntaobao超越自我sby"，"点我对话"),超越自我sby,KJKJ时尚女装牛仔潮品店,,,,15944906595,https://shop288567773.taobao.com,2,0,吉林省白山市,线衣女,100%,,,,,,,,,,,,,,,,
122,,零心,=HYPERLINK("aliim:sendmsg?&touid=cntaobao我只想你某某"，"点我对话"),我只想你某某,Aestivate夏眠定制,,,,18570413456,https://shop372487050.taobao.com,4,0,湖南省株洲市,线衣女,100%,5.0分,100.00%,5.0分,100.00%,5.0分,100.00%,,,,,,,,,,
123,,三冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaopvjsz"，"点我对话"),pvjsz,Rvoenika Studio,,,18922360623,13808869166,https://shop57616838.taobao.com,43,828,广东省广州市,线衣女,行业优质,4.97887分,89.72%,4.97887分,87.20%,4.97371分,83.47%,,,,,,,,,,
124,,一冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao欣然潮品"，"点我对话"),欣然潮品,欣然潮品,,,13317598382,,https://shop100579927.taobao.com,217,199,湖北省随州市,线衣女,98.5%,4.81095分,8.03%,4.86567分,18.67%,4.86567分,15.57%,,,,,,,,,,
125,,一钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobaotranyliu"，"点我对话"),tranyliu,畅优饰品配件店,,,,13434468987,https://shop116464339.taobao.com,226,25,广东省深圳市,线衣女,广东人偏爱,4.98413分,91.42%,4.98413分,89.38%,4.98413分,88.89%,,,,,,,,,,
126,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaograndfamily"，"点我对话"),grandfamily,欧婕诗女鞋企业店,,,18072088678,18072088678,https://shop156756623.taobao.com,56,12,浙江省温州市,线衣女,97.6%,4.92601,64.00%,4.93722,61.98%,4.94619分,66.16%,,,,,,,,,,
127,,零心,=HYPERLINK("aliim:sendmsg?&touid=cntaobaotb860182593"，"点我对话"),tb860182593,小峰哥店铺1212,,,,13308240575,https://shop452127066.taobao.com,3,0,四川省达州市,线衣女,100%,,,,,,,,,,,,,,,,
128,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao时尚韩版棉服"，"点我对话"),时尚韩版棉服,妞妞爱尚依,,,,18910911393,https://shop112672993.taobao.com,192,3826,北京市,线衣女,金牌卖家,4.77801分,0.34%,4.84146分,3.98%,4.8602分,12.09%,,,,,,,,,,
129,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao彩姬兰旗舰店"，"点我对话"),彩姬兰旗舰店,彩姬兰旗舰店,,,,18538097027,https://shop109920620.taobao.com,85,1133,安徽， 阜阳,线衣女,直筒款,4.92958分,44.52%,4.90751分,45.19%,4.91093分,44.33%,,,,,,,,,,
130,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao携逅旗舰店"，"点我对话"),携逅旗舰店,携逅旗舰店,,,,18638616887,https://shop599317141.taobao.com,404,220,河南省郑州市,线衣女,高腰款,4.98413分,87.50%,4.95767分,74.92%,4.9418分,63.62%,,,,,,,,,,
131,,三钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobao草上飞虫"，"点我对话"),草上飞虫,纪妃名媛礼服馆,,15817567880,,15817567880,https://shop.taobao.com,160,78,广东省东莞市,线衣女,98.9%,4.91753,59.87%,4.91753,50.05%,4.9433分,64.34%,,,,,,,,,,
132,,一钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobao开心奶油珠"，"点我对话"),开心奶油珠,SHESAID 她说2号店,,,,15888818857,https://shop111800348.taobao.com,35,45,浙江省杭州市,线衣女,宽松系,4.93886分,70.25%,4.93013分,57.68%,4.93013分,56.06%,,,,,,,,,,
133,,二钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobao蝉哥keira"，"点我对话"),蝉哥keira,蝉哥keira定制,,,,13758168511,https://shop292490465.taobao.com,33,3,浙江省杭州市,线衣女,100%,4.70039分,-1.96%,4.81323分,0.45%,4.81323分,-0.57%,,,,,,,,,,
134,,一冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoy18948444899"，"点我对话"),y18948444899,JIZHILIN吉他批发,,,18948444899,18948444899,https://shop110467869.taobao.com,13,238,广东省揭阳市,线衣女,99.5%,4.8031分,-0.94%,4.8031分,-1.52%,4.80752分,-1.58%,,,,,,,,,,
135,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao卡雯儿旗舰店"，"点我对话"),卡雯儿旗舰店,卡雯儿旗舰店,,,,18825578058,https://shop165654098.taobao.com,90,11145,广东省东莞市,线衣女,牛仔系,4.86411分,0%,4.83233分,0.65%,4.84249分,1.55%,,,,,,,,,,
136,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao浪曼樱娜旗舰店"，"点我对话"),浪曼樱娜旗舰店,浪曼樱娜旗舰店,,,,13822933678,https://shop155198763.taobao.com,127,149,广东， 深圳,线衣女,宽松系,4.95873分,67.49%,4.93456分,61.22%,4.93456分,59.10%,,,,,,,,,,
137,,四冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao青藤树下"，"点我对话"),青藤树下,青藤树下外贸轻奢成衣馆,15306524200,,15306524200,15306524200,https://shop33839961.taobao.com,781,223,浙江省杭州市,线衣女,法式茶歇裙,4.82815分,16.39%,4.86447分,17.92%,4.86654分,16.07%,,,,,,,,,,
138,,零心,=HYPERLINK("aliim:sendmsg?&touid=cntaobaow丹阳阳"，"点我对话"),w丹阳阳,湾湾de小铺,,,,17543001396,https://shop408091930.taobao.com,8,0,吉林省长春市,线衣女,100%,,,,,,,,,,,,,,,,
139,,二心,=HYPERLINK("aliim:sendmsg?&touid=cntaobao风雨同舟17567118"，"点我对话"),风雨同舟17567118,欣欣女装 998,,,,17756369197,https://shop254163432.taobao.com,123,3,安徽省宣城市,线衣女,100%,5.0分,100.00%,5.0分,100.00%,5.0分,100.00%,,,,,,,,,,
140,,一心,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoabc3259166"，"点我对话"),abc3259166,香妃阁女包坊,,,,15999863519,https://shop309144616.taobao.com,17,0,广东省东莞市,线衣女,100%,4.9分,51.35%,4.9分,39.43%,4.9分,37.11%,,,,,,,,,,
141,,一金,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoseekseekll"，"点我对话"),seekseekll,玛莉家实拍每天上新,0751-8733325,0751-8733325,,,https://shop61766454.taobao.com,342,5225,,线衣女,仙女装,4.90305分,52.83%,4.9214分,52.40%,4.92392分,52.16%,,,,,,,,,,
142,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao靓咖旗舰店"，"点我对话"),靓咖旗舰店,靓咖旗舰店,,,,18866866106,https://shop401598503.taobao.com,82,491,山东省济南市,线衣女,100%,4.88323分,8.01%,4.82398分,0%,4.82956分,0%,,,,,,,,,,
143,,五冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaottdcc"，"点我对话"),ttdcc,QVIVI,,02365411216,,2365411216,https://shop33277766.taobao.com,181,60,,线衣女,99%,4.86957分,36.54%,4.8913分,34.17%,4.87391分,20.71%,,,,,,,,,,
144,,五钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoshenbao23"，"点我对话"),shenbao23,紫蝴蝶演出服饰,,15053076524,15865668956,,https://shop115972190.taobao.com,55,130,山东省菏泽市,线衣女,99.5%,4.77489分,0.41%,4.83333分,0.10%,4.81818分,0.47%,,,,,,,,,,
145,,零心,=HYPERLINK("aliim:sendmsg?&touid=cntaobaos是我的大英雄"，"点我对话"),s是我的大英雄,衣林小镇啊,,,,13932160943,https://shop235945353.taobao.com,6,0,河北省石家庄市,线衣女,100%,,,,,,,,,,,,,,,,
146,,零心,=HYPERLINK("aliim:sendmsg?&touid=cntaobao深拥不及久久伴"，"点我对话"),深拥不及久久伴,阿喜服装店,,,,15163145580,https://shop514491145.taobao.com,30,0,山东省威海市,线衣女,100%,,,,,,,,,,,,,,,,
147,,零心,=HYPERLINK("aliim:sendmsg?&touid=cntaobao永远的爱你07228456"，"点我对话"),永远的爱你07228456,韩莉雅服饰,,,,18457273870,https://shop199368461.taobao.com,102,8,浙江省湖州市,线衣女,100%,5.0分,100.00%,5.0分,100.00%,5.0分,100.00%,,,,,,,,,,
148,,四心,=HYPERLINK("aliim:sendmsg?&touid=cntaobao奇中奇才"，"点我对话"),奇中奇才,良植童装一号店,,,,17520528818,https://shop557250334.taobao.com,11,0,广东省湛江市,线衣女,韩版,4.9375分,66.74%,4.9375分,59.96%,4.90625分,36.49%,,,,,,,,,,
149,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao卡蔷旗舰店"，"点我对话"),卡蔷旗舰店,卡蔷旗舰店,,,,18890554949,https://shop163577806.taobao.com,942,2822,湖南省益阳市,线衣女,100%,4.92687分,42.39%,4.8649分,19.95%,4.88246分,26.53%,,,,,,,,,,
150,,四冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaowuyang132"，"点我对话"),wuyang132,恋尚家居生活馆,,,13838319345,13838319345,https://shop34308327.taobao.com,48,1357,河南省郑州市,线衣女,金牌卖家,4.81639分,2.12%,4.8622分,11.89%,4.87357分,16.69%,,,,,,,,,,
151,,三钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobao艾曼达经营部"，"点我对话"),艾曼达经营部,艾曼达经营部,,0769-83360317,15099924078,15814616053,https://shop123661799.taobao.com,206,7,广东省深圳市,线衣女,98.9%,4.95,75.67%,4.95,69.72%,4.7分,-2.91%,,,,,,,,,,
152,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao简兔旗舰店"，"点我对话"),简兔旗舰店,简兔旗舰店,,,,0573-88959767,https://shop105479627.taobao.com,818,505,浙江省， 嘉兴市,线衣女,宽松系,4.95948分,68.08%,4.92706分,56.78%,4.92269分,51.68%,,,,,,,,,,
153,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao稻根旗舰店"，"点我对话"),稻根旗舰店,稻根旗舰店,,,,13559582275,https://shop67744655.taobao.com,37,118,北京,线衣女,韩版,4.86782分,0%,4.83046分,0%,4.81609分,0%,,,,,,,,,,
154,,四冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao米唐三石"，"点我对话"),米唐三石,米唐三石MSTONE潮店,,,,13575737325,https://shop62802477.taobao.com,77,105,浙江省杭州市,线衣女,金牌卖家,4.79694分,1.20%,4.825分,0.20%,4.83571分,0.11%,,,,,,,,,,
155,,四钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobao玲玲至尊服饰"，"点我对话"),玲玲至尊服饰,玲玲至尊服饰,,,,13719293189,https://shop105578488.taobao.com,73,64,广东省广州市,线衣女,98.5%,4.875分,39.18%,4.88306分,29.17%,4.88306分,26.46%,,,,,,,,,,
156,,零心,=HYPERLINK("aliim:sendmsg?&touid=cntaobao凡熙seul"，"点我对话"),凡熙seul,凡熙seul,,,,13923543973,https://shop255803983.taobao.com,10,6,广东省揭阳市,线衣女,100%,,,,,,,,,,,,,,,,
157,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao高智商的小花狗"，"点我对话"),高智商的小花狗,晶晶女鞋店铺,,15303160337,13810602545,13810602545,https://shop34588432.taobao.com,361,380,北京市,线衣女,一间老店,4.63108分,-3.41%,4.72647分,-2.24%,4.74732分,-1.93%,,,,,,,,,,
158,,一钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoqq3279705774土豪"，"点我对话"),qq3279705774土豪,VOGUEON尚雅,,,,13419480498,https://shop399951025.taobao.com,186,3,四川省内江市,线衣女,100%,4.91875分,60.47%,4.91875分,50.79%,4.9125分,44.98%,,,,,,,,,,
159,,五冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao依依33912"，"点我对话"),依依33912,正品波司登护肩,,0512-52990767,18014897802,18014897802,https://shop59945241.taobao.com,15,948,江苏省苏州市,线衣女,金牌卖家,4.86211分,26.49%,4.88222分,24.69%,4.88318分,23.02%,,,,,,,,,,
160,,二钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobaotb145280783"，"点我对话"),tb145280783,kgbnnnjk,,,,13480325195,https://shop193162177.taobao.com,6303,143,广东省揭阳市,线衣女,100%,4.80864,-1.55%,4.87037,-0.58%,4.83951分,-1.17%,,,,,,,,,,
161,,三冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaoszb_555"，"点我对话"),szb_555,伊诺时装实体批发,,,18017515850,18017515850,https://shop35564343.taobao.com,801,1466,上海市,线衣女,金牌卖家,4.78022分,0.30%,4.81569分,0.40%,4.83105分,0.21%,,,,,,,,,,
162,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao快乐宝贝mengran520"，"点我对话"),快乐宝贝mengran520,天使爱尚亲,,0572-7337910,13362203093,13362203093,https://shop103752535.taobao.com,25,6,浙江省湖州市,线衣女,99.1%,4.69658分,-2.40%,4.78205分,-1.28%,4.82906分,0.48%,,,,,,,,,,
163,,一冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao小傻猪da店"，"点我对话"),小傻猪da店,JGFR内衣品牌店,,,13427435541,,https://shop129955535.taobao.com,100,39,广东省江门市,线衣女,文胸套装,4.70408分,-1.89%,4.72449分,-2.28%,4.76531分,-1.56%,,,,,,,,,,
164,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao诗缔娜旗舰店"，"点我对话"),诗缔娜旗舰店,诗缔娜旗舰店,,,,17767176256,https://shop110861191.taobao.com,1268,2116,浙江， 杭州,线衣女,韩版,4.93742分,50.70%,4.91199分,47.85%,4.91982分,49.88%,,,,,,,,,,
165,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao特惠美旗舰店"，"点我对话"),特惠美旗舰店,特惠美化妆品旗舰店,,,,13651404068,https://shop226225051.taobao.com,24,11166,广东省深圳市,线衣女,100%,4.87635分,5.31%,4.81957分,0%,4.83737分,4.41%,,,,,,,,,,
166,,一冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao475287534嘉嘉"，"点我对话"),475287534嘉嘉,梦之孕时尚孕妇装,,18677582662,18665337442,18665337442,https://shop136727091.taobao.com,304,484,广东省深圳市,线衣女,金牌卖家,4.80831,0.10%,4.85623,7.90%,4.87007分,11.98%,,,,,,,,,,
167,,四心,=HYPERLINK("aliim:sendmsg?&touid=cntaobao笑笑妙妙"，"点我对话"),笑笑妙妙,DAJIA SHOP独立设计师工作室,,,15813746259,15813746259,https://shop33974492.taobao.com,13,0,广东省深圳市,线衣女,100%,,,,,,,,,,,,,,,,
168,,一钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobao拾欢studio"，"点我对话"),拾欢studio,拾欢拾欢 轻奢杭派女装,,,,15657127627,https://shop200902287.taobao.com,11,0,浙江省杭州市,线衣女,100%,5.0分,100.00%,4.97945分,87.55%,5.0分,100.00%,,,,,,,,,,
169,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaomuwufeng2008"，"点我对话"),muwufeng2008,台州商盟 牧铭良品,13967605251,,,,https://shop57032614.taobao.com,90,21,浙江省台州市,线衣女,98.5%,4.68182分,-2.35%,4.70455分,-2.70%,4.72727分,-2.35%,,,,,,,,,,
170,,三钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobao1329715wxyuyu"，"点我对话"),1329715wxyuyu,心雨湖北原矿绿松石,,QQ1633827239,13297158756,13297158756,https://shop108736520.taobao.com,21,11,湖北省十堰市,线衣女,99.7%,4.93333分,63.96%,4.93333分,55.39%,4.93333分,53.31%,,,,,,,,,,
171,,四冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao东莞吕洋"，"点我对话"),东莞吕洋,怡可丽,,0769-81685360,13728248158,13728248158,https://shop114314730.taobao.com,99,732,广东省东莞市,线衣女,宽松系,4.88827分,45.64%,4.90928分,45.05%,4.90974分,43.24%,,,,,,,,,,
172,,一冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao蔡娜娜520"，"点我对话"),蔡娜娜520,娜娜精品C店,,15895541467,15895541467,15895541467,https://shop102004843.taobao.com,65,188,江苏省苏州市,线衣女,医生偏爱,4.68668分,-2.67%,4.7716分,-1.63%,4.7877分,-1.43%,,,,,,,,,,
173,,零心,=HYPERLINK("aliim:sendmsg?&touid=cntaobao敏serena"，"点我对话"),敏serena,Sarah 果果工作室,,,,15920183337,https://shop398513782.taobao.com,7,0,广东省广州市,线衣女,100%,5.0分,100.00%,5.0分,100.00%,5.0分,100.00%,,,,,,,,,,
174,,四心,=HYPERLINK("aliim:sendmsg?&touid=cntaobaotb215249956"，"点我对话"),tb215249956,宏升皮具欢乐购,,,,18620785151,https://shop215463645.taobao.com,266,0,广东省广州市,线衣女,100%,4.98837分,94.34%,4.98837分,92.96%,4.98837分,92.69%,,,,,,,,,,
